_fid,abschluss,adresse_ort,adresse_strasse_hausnr,ansprechp_klasse_1,ansprechp_klasse_5,ansprechp_buero,schueler_gesamt,anzahl_schueler_gesamt,auszeichnung,bezirk,bilingual,einzugsgebiet,fax,ferienbetreuung_anteil,foerderart,fremdsprache,fremdsprache_mit_klasse,ganztagsform,is_rebbz,kantine_vorh,kapitelbezeichnung,kernunterricht,kernzeitbetreuung,kiosk_vorh,lgv_standortk_erwachsenenbildung,mittagspause,name_schulleiter,name_stellv_schulleiter,name_oberstufenkoordinator,name_verwaltungsleitung,nutzung_kantine_anteil,oberstufenprofil,offenetuer,rebbz_homepage,rechtsform,schueleranzahl_schuljahr,schuelerzeitung,schul_email,schul_homepage,schul_icon,schulnummer,schul_telefonnr,schulaufsicht,schulart,schulinspektion_link,schulische_ausrichtung,schulname,schulpartnerschaft,schulportrait,schultyp,schulwahl_wohnort,schwerpunktschule,sozialindex,sprachzertifikat,stadtteil,standort_id,standortkl1,standortkl5,standortoberstufe,vegetarisch,wahlmoeglichkeit_essen,zuegigkeit_kl_1,zuegigkeit_kl_5,zustaendiges_rebbz,the_geom,coordinate_reference_system,traegerschaft,latitude,longitude,school_type,traeger_typ,data_source,data_retrieved
DE.HH.UP_STAATLICHE_SCHULEN_979352,,22175 Hamburg,Hohnerkamp 58,Maja Röbke,,,133.0,450 an 2 Standorten,,Wandsbek,,,+49 40 428 93 21-44,48.03 %,,Englisch,Englisch ab Klasse  1,offen,True,,Grundschulen,,Klassenstufe 1  90%|Klassenstufe 2  95%|Klassenstufe 3  95%|Klassenstufe 4  91%,,No,,Maike Naruga,Maja Röbke,,,,,,http://rebbz-wandsbek-nord.hamburg.de/,staatlich,2024.0,,grundschuleamgut@bsfb.hamburg.de,https://grundschule-am-gut.hamburg.de/,,5208-3,+49 40 428 93 21-30,Paul Richter,Grundschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/grundschulen-wandsbek,,Grundschule am Gut,,,Zweigstelle,,,Stufe 5,,Bramfeld,1085,,,,,,,,ReBBZ Wandsbek-Nord,POINT (10.092904 53.624121),EPSG:4326,Staatlich,53.624121215567826,10.092903733479835,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979353,,22605 Hamburg,Klein Flottbeker Weg 64,Denise Dörr,,Denise Dörr,387.0,387 an 1 Standort,,Altona,,,+49 40 428 93 28-31,50.15 %,,Englisch,Englisch ab Klasse  1,offen,True,,Grundschulen,,Klassenstufe 1  93%|Klassenstufe 2  91%|Klassenstufe 3  87%|Klassenstufe 4  86%,,No,,Janna von Appen,Angela Bolte,,,,,,http://rebbz-altona.hamburg.de/,staatlich,2024.0,,schule-klein-flottbeker-weg@bsfb.hamburg.de,https://klein-flottbeker-weg.hamburg.de/,,5209-0,+49 40 428 93 28-0,Lars Holster,Grundschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/grundschulen-altona,,Schule Klein Flottbeker Weg,,,Hauptstandort,,,Stufe 6,,Othmarschen,383,,,,,,3,,ReBBZ Altona,POINT (9.883990 53.553337),EPSG:4326,Staatlich,53.55333696235958,9.883990370821572,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979354,,22763 Hamburg,Othmarscher Kirchenweg 145,Stephanie Gondolatsch,,Gaby Garbe-Rapprich,364.0,364 an 1 Standort,,Altona,,,+49 40 428 88-4550,68.28 %,,Englisch,Englisch ab Klasse  1,offen,True,,Grundschulen,,Klassenstufe 1  97%|Klassenstufe 2  98%|Klassenstufe 3  98%|Klassenstufe 4  99%,,No,,Stephanie Gondolatsch,Karsten Wandtke-Rumpf,,,,,,http://rebbz-altona.hamburg.de/,staatlich,2024.0,,loki-schmidt-schule@bsfb.hamburg.de,https://loki.hamburg.de,,5210-0,+49 40 428 88-450,Lars Holster,Grundschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/grundschulen-altona,,Loki-Schmidt-Schule,,,Hauptstandort,,True,Stufe 5,,Othmarschen,384,,,,,,5,,ReBBZ Altona,POINT (9.901656 53.552819),EPSG:4326,Staatlich,53.55281856796819,9.901655656616873,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979355,,22765 Hamburg,Rothestraße 22,Britta Carstens-Hedemann,,Johanna Urban,460.0,460 an 1 Standort,,Altona,,,+49 40 428 987-210,40.64 %,,Englisch,Englisch ab Klasse  1,GTS voll gebunden,True,,Grundschulen,,Klassenstufe 1  100%|Klassenstufe 2  100%|Klassenstufe 3  100%|Klassenstufe 4  100%,,No,,Britta Carstens-Hedemann,Laura Fischer-Oehlrich,,,,,,http://rebbz-altona.hamburg.de/,staatlich,2024.0,,schule-rothestrasse@bsfb.hamburg.de,https://www.schule-rothestrasse.de,,5211-0,+49 40 428 987-211,Lars Holster,Grundschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/grundschulen-altona,,Schule Rothestraße,,,Hauptstandort,,,Stufe 5,,Ottensen,385,,,,,,5,,ReBBZ Altona,POINT (9.928914 53.548565),EPSG:4326,Staatlich,53.54856493650418,9.928914446170731,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979356,,22767 Hamburg,Struenseestraße 32,Imke Hübner,,Claudia Jappe,115.0,115 an 1 Standort,,Altona,,,+49 40 428 9677-19,53.85 %,,Englisch,Englisch ab Klasse  1,offen,True,,Grundschulen,,Klassenstufe 1  92%|Klassenstufe 2  91%|Klassenstufe 3  92%|Klassenstufe 4  86%,,No,,Imke Hübner,Martin Hinkel,,,,,,http://rebbz-altona.hamburg.de/,staatlich,2024.0,,ganztagsschule-an-der-elbe@bsfb.hamburg.de,https://gtselbe.hamburg.de,,5212-0,+49 40 428 9677-20,Lars Holster,Grundschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/grundschulen-altona,,Ganztagsschule an der Elbe,,,Hauptstandort,,,Stufe 2,,Altona-Altstadt,387,,,,,,4,,ReBBZ Altona,POINT (9.945291 53.547879),EPSG:4326,Staatlich,53.54787930292217,9.94529060907779,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979357,,22767 Hamburg,Thadenstraße 147,Grundschule Thadenstraße,,,515.0,515 an 1 Standort,,Altona,,,+49 40 427 96-8696,46.15 %,,Englisch,Englisch ab Klasse  1,GTS voll gebunden,True,,Grundschulen,,Klassenstufe 1  97%|Klassenstufe 2  99%|Klassenstufe 3  99%|Klassenstufe 4  97%,,No,,Thomas Niklas,Nicole Mora,,Tina Wrage-Wolf,,,,http://rebbz-altona.hamburg.de/,staatlich,2024.0,,grundschule-thadenstrasse@bsfb.hamburg.de,https://grundschule-thadenstrasse.de,,5214-0,+49 40 428 84-101,Lars Holster,Grundschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/grundschulen-altona,,Grundschule Thadenstraße,,,Hauptstandort,,,Stufe 4,,Altona-Altstadt,395,,,,,,5,,ReBBZ Altona,POINT (9.954916 53.557079),EPSG:4326,Staatlich,53.557079440777294,9.954915874002806,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979358,,22765 Hamburg,Haubachstraße 55,"Daniel Röhe, Petra Lembke, Sonja Scharnick",,Petra Lembke,560.0,560 an 1 Standort,,Altona,,,+49 40 428 8849-40,66.21 %,,Englisch|Türkisch,Englisch ab Klasse  1|Türkisch ab Klasse  1,GTS teilweise gebunden,True,,Grundschulen,,Klassenstufe 1  100%|Klassenstufe 2  100%|Klassenstufe 3  99%|Klassenstufe 4  100%,,No,,Dagmar Solf,Manfred Boelter,,,,,,http://rebbz-altona.hamburg.de/,staatlich,2024.0,,Theodor-Haubach-Schule@bsfb.hamburg.de,https://theodor-haubach-schule.de,,5216-0,+49 40 428 8849-0,Lars Holster,Grundschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/grundschulen-altona,,Theodor-Haubach-Schule,,,Hauptstandort,,,Stufe 5,,Altona-Nord,388,,,,,,6,,ReBBZ Altona,POINT (9.941485 53.559361),EPSG:4326,Staatlich,53.55936123753217,9.941485402305439,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979359,,22605 Hamburg,Trenknerweg 136,Kirstin Bredlow,,Rita Smith,490.0,490 an 1 Standort,,Altona,,,+49 40 428 93 84-22,70.66 %,,Englisch,Englisch ab Klasse  1,offen,True,,Grundschulen,,Klassenstufe 1  98%|Klassenstufe 2  100%|Klassenstufe 3  99%|Klassenstufe 4  99%,,No,,Kirstin Bredlow,Saskia Pokojski,,,,,,http://rebbz-altona.hamburg.de/,staatlich,2024.0,,schule-trenknerweg@bsfb.hamburg.de,https://schuletrenknerweg.de,,5217-0,+49 40 428 93 84-0,Stefan Möller,Grundschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/grundschulen-altona,,Schule Trenknerweg,,,Hauptstandort,,,Stufe 6,,Othmarschen,389,,,,,,5,,ReBBZ Altona,POINT (9.910481 53.548374),EPSG:4326,Staatlich,53.54837409866045,9.910481324256288,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979361,,22043 Hamburg,Schimmelmannstraße 70,Imke Feddersen,,,601.0,601 an 1 Standort,,Wandsbek,,,+49 40 428 96 46-24,43.38 %,,Englisch,Englisch ab Klasse  1,offen,True,,Grundschulen,,Klassenstufe 1  88%|Klassenstufe 2  91%|Klassenstufe 3  95%|Klassenstufe 4  91%,,No,,Imke Feddersen,Katharina Kirchner,,,,,,http://rebbz-wandsbek-sued.hamburg.de/,staatlich,2024.0,,grundschule-marienthal@bsfb.hamburg.de,https://grundschule-marienthal.hamburg.de,,5220-0,+49 40 428 96 46-0,Stephan Krösser,Grundschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/grundschulen-wandsbek,,Grundschule Marienthal,,,Hauptstandort,,,Stufe 3,,Marienthal,392,,,,,,6,,ReBBZ Wandsbek-Süd,POINT (10.102315 53.571444),EPSG:4326,Staatlich,53.57144375141727,10.102314737193646,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979362,,22549 Hamburg,Goosacker 41,Dorothea Lange,,Anja Ranke,360.0,360 an 1 Standort,,Altona,,,+49 40 428 93 85-22,43.96 %,,Englisch,Englisch ab Klasse  1,offen,True,,Grundschulen,,Klassenstufe 1  94%|Klassenstufe 2  98%|Klassenstufe 3  98%|Klassenstufe 4  93%,,No,,Sandra Hinz,Tobias Rudnik,,,,,,http://rebbz-altona-west.hamburg.de/,staatlich,2024.0,,Grundschule-Goosacker@bsfb.hamburg.de,https://grundschulegoosacker.de,,5231-0,+49 40 428 93 85-0,Dr. Alexandra Blank,Grundschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/grundschulen-altona,,Grundschule Goosacker,,,Hauptstandort,,,Stufe 3,,Osdorf,393,,,,,,5,,ReBBZ Altona-West,POINT (9.849504 53.570971),EPSG:4326,Staatlich,53.570971349618766,9.849504317639402,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979363,,22587 Hamburg,Karstenstraße 22,Ilka Pfeiffer,,,512.0,512 an 1 Standort,,Altona,,,+49 40 428 93 86-27,40.13 %,,Englisch,Englisch ab Klasse  1,offen,True,,Grundschulen,,Klassenstufe 1  79%|Klassenstufe 2  84%|Klassenstufe 3  87%|Klassenstufe 4  82%,,No,,Corina Gross,,,,,,,http://rebbz-altona-west.hamburg.de/,staatlich,2024.0,,gorch-fock-schule@bsfb.hamburg.de,https://gorch-fock-schule.de,,5232-0,+49 40 428 93 86-0,Stefan Möller,Grundschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/grundschulen-altona,,Gorch-Fock-Schule,,,Hauptstandort,,,Stufe 6,,Blankenese,394,,,,,,4-5,,ReBBZ Altona-West,POINT (9.801223 53.564446),EPSG:4326,Staatlich,53.56444599182595,9.801223068366838,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979364,,22559 Hamburg,Iserbarg 2,Nicole Essing,,Christine Schilling,390.0,390 an 1 Standort,,Altona,,,+49 40 428 93 87-22,52.38 %,,Englisch,Englisch ab Klasse  1,offen,True,,Grundschulen,,Klassenstufe 1  96%|Klassenstufe 2  98%|Klassenstufe 3  99%|Klassenstufe 4  94%,,No,,Nicole Essing,Stephanie Suding,,,,,,http://rebbz-altona-west.hamburg.de/,staatlich,2024.0,,schule-iserbarg@bsfb.hamburg.de,https://schule-iserbarg.com,,5234-0,+49 40 428 93 87-0,Dr. Alexandra Blank,Grundschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/grundschulen-altona,,Schule Iserbarg,,,Hauptstandort,,True,Stufe 5,,Rissen,496,,,,,,5-6,,ReBBZ Altona-West,POINT (9.760993 53.575028),EPSG:4326,Staatlich,53.57502783307603,9.760993319145395,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979365,,22589 Hamburg,Lehmkuhlenweg 21,Sabine Appelt,,Mara Koch,293.0,293 an 1 Standort,,Altona,,,+49 40 428 93 88-22,57.92 %,,Englisch,Englisch ab Klasse  1,offen,True,,Grundschulen,,Klassenstufe 1  97%|Klassenstufe 2  93%|Klassenstufe 3  96%|Klassenstufe 4  99%,,No,,Sabine Appelt,Janneke Slomski,,,,,,http://rebbz-altona-west.hamburg.de/,staatlich,2024.0,,schule-lehmkuhlenweg@bsfb.hamburg.de,https://schule-lehmkuhlenweg.de,,5235-0,+49 40 428 93 88-0,Dr. Alexandra Blank,Grundschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/grundschulen-altona,,Schule Lehmkuhlenweg,,,Hauptstandort,,,Stufe 5,,Sülldorf,497,,,,,,3,,ReBBZ Altona-West,POINT (9.790614 53.584993),EPSG:4326,Staatlich,53.584993090685344,9.790614301652116,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979366,,22559 Hamburg,Marschweg 10,Heiner Koop,,Britta Pluns,390.0,390 an 1 Standort,,Altona,,,+49 40 428 93 89-22,38.60 %,,Englisch,Englisch ab Klasse  1,offen,True,,Grundschulen,,Klassenstufe 1  77%|Klassenstufe 2  78%|Klassenstufe 3  88%|Klassenstufe 4  80%,,No,,Heiner Koop,Karsten Beeck,,,,,,http://rebbz-altona-west.hamburg.de/,staatlich,2024.0,,schule-marschweg@bsfb.hamburg.de,https://grundschule-marschweg.de,,5236-0,+49 40 428 93 89-0,Dr. Alexandra Blank,Grundschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/grundschulen-altona,,Schule Marschweg,,,Hauptstandort,,,Stufe 5,,Rissen,498,,,,,,3,,ReBBZ Altona-West,POINT (9.761664 53.584615),EPSG:4326,Staatlich,53.58461459811731,9.761664018155766,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979367,,22761 Hamburg,Mendelssohnstraße 86,Franziska Sy,,Petra Birker,356.0,356 an 1 Standort,,Altona,,,+49 40 428 93 91-22,40.25 %,,Englisch,Englisch ab Klasse  1,offen,True,,Grundschulen,,Klassenstufe 1  94%|Klassenstufe 2  95%|Klassenstufe 3  93%|Klassenstufe 4  91%,,No,,Franziska Sy,Esther Janin Schnabel,,,,,,http://rebbz-altona.hamburg.de/,staatlich,2024.0,,schule-mendelssohnstrasse@bsfb.hamburg.de,https://grundschule-mendelssohnstrasse.de,,5237-0,+49 40 428 93 91-0,Stefan Möller,Grundschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/grundschulen-altona,,Schule Mendelssohnstraße,,,Hauptstandort,,True,Stufe 3,,Bahrenfeld,599,,,,,,5,,ReBBZ Altona,POINT (9.905843 53.563708),EPSG:4326,Staatlich,53.56370845566875,9.905843119829491,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979368,,22589 Hamburg,Musäusstraße 29,Tanja Blumhardt,,Julia Pommerehn,249.0,249 an 1 Standort,,Altona,,,+49 40 428 897-522,65.74 %,,Englisch,Englisch ab Klasse  1,GTS teilweise gebunden,True,,Grundschulen,,Klassenstufe 1  100%|Klassenstufe 2  100%|Klassenstufe 3  100%|Klassenstufe 4  91%,,No,,Tanja Blumhardt,Ulrike Schulz-Robinson,,,,,,http://rebbz-altona-west.hamburg.de/,staatlich,2024.0,,schule-iserbrook@bsfb.hamburg.de,https://schule-iserbrook.de,,5238-0,+49 40 428 897-0,Dr. Alexandra Blank,Grundschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/grundschulen-altona,,Schule Iserbrook,,,Hauptstandort,,,Stufe 5,,Iserbrook,600,,,,,,2-3,,ReBBZ Altona-West,POINT (9.812341 53.580452),EPSG:4326,Staatlich,53.58045202073695,9.812340616934407,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979369,,22607 Hamburg,Osdorfer Weg 24,Dörthe Linke,,Annette Nitschke,418.0,418 an 1 Standort,,Altona,,,+49 40 428 8875-22,50.26 %,,Englisch,Englisch ab Klasse  1,offen,True,,Grundschulen,,Klassenstufe 1  93%|Klassenstufe 2  94%|Klassenstufe 3  86%|Klassenstufe 4  83%,,No,,Dörthe Linke,Ulrike König,,,,,,http://rebbz-altona.hamburg.de/,staatlich,2024.0,,grundschule-gross-flottbek@bsfb.hamburg.de,https://grundschule-grossflottbek.de,,5239-0,+49 40 428 8875-0,Stefan Möller,Grundschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/grundschulen-altona,,Grundschule Groß Flottbek,,,Hauptstandort,,,Stufe 5,,Bahrenfeld,601,,,,,,4,,ReBBZ Altona,POINT (9.894142 53.567320),EPSG:4326,Staatlich,53.567320140268755,9.894142266010682,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979370,,22589 Hamburg,Schenefelder Landstraße 206,Bettina Schregel,,Gaby Held,274.0,274 an 1 Standort,,Altona,,,+49 40 428 93 92-21,48.18 %,,Englisch|Französisch,Englisch ab Klasse  1|Französisch ab Klasse  4,offen,True,,Grundschulen,,Klassenstufe 1  94%|Klassenstufe 2  95%|Klassenstufe 3  96%|Klassenstufe 4  93%,,No,,Bettina Schregel,Felix Dunkel,,,,,,http://rebbz-altona-west.hamburg.de/,staatlich,2024.0,,schule-schenefelder-landstrasse@bsfb.hamburg.de,https://schela.de,,5240-0,+49 40 428 93 92-0,Dr. Alexandra Blank,Grundschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/grundschulen-altona,,Schule Schenefelder Landstraße,,,Hauptstandort,,,Stufe 5,,Iserbrook,602,,,,,,3,,ReBBZ Altona-West,POINT (9.824235 53.577728),EPSG:4326,Staatlich,53.5777279496155,9.824235384556887,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979371,,22609 Hamburg,Schulkamp 1,Simone Kropp,,Martina Jakubaschk,305.0,305 an 1 Standort,,Altona,,,+49 40 428 93 94-22,43.45 %,,Englisch,Englisch ab Klasse  1,offen,True,,Grundschulen,,Klassenstufe 1  88%|Klassenstufe 2  82%|Klassenstufe 3  81%|Klassenstufe 4  81%,,No,,Ilka Pfeiffer,Nino Nöprick,,,,,,http://rebbz-altona-west.hamburg.de/,staatlich,2024.0,,schule-schulkamp@bsfb.hamburg.de,https://schule-schulkamp.hamburg.de,,5243-0,+49 40 428 93 94-0,Stefan Möller,Grundschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/grundschulen-altona,,Schule Schulkamp,,,Hauptstandort,,,Stufe 6,,Nienstedten,603,,,,,,3,,ReBBZ Altona-West,POINT (9.847199 53.553091),EPSG:4326,Staatlich,53.553090865937904,9.847198890050397,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979372,,22607 Hamburg,Windmühlenweg 17,Katharina Westberg,,,498.0,498 an 1 Standort,,Altona,,,+49 40 428 93 95-22,56.02 %,,Englisch,Englisch ab Klasse  1,offen,True,,Grundschulen,,Klassenstufe 1  98%|Klassenstufe 2  97%|Klassenstufe 3  99%|Klassenstufe 4  93%,,No,,Nina Löb,Nicole Felixberger,,,,,,http://rebbz-altona.hamburg.de/,staatlich,2024.0,,schule-windmuehlenweg@bsfb.hamburg.de,https://schule-windmuehlenweg.de,,5244-0,+49 40 428 93 95-0,Lars Holster,Grundschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/grundschulen-altona,,Schule Windmühlenweg,,,Hauptstandort,,,Stufe 6,,Groß Flottbek,604,,,,,,4,,ReBBZ Altona,POINT (9.870940 53.566880),EPSG:4326,Staatlich,53.566880082783,9.870939594187728,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979374,,20355 Hamburg,Kurze Straße 30,Svenja Otto,,,370.0,370 an 1 Standort,,Hamburg-Mitte,,,+49 40 428 967-358,57.52 %,,Englisch|Portugiesisch|Türkisch,Englisch ab Klasse  1|Portugiesisch ab Klasse  1|Türkisch ab Klasse  1,offen,True,,Grundschulen,,Klassenstufe 1  97%|Klassenstufe 2  99%|Klassenstufe 3  97%|Klassenstufe 4  98%,,No,,Svenja Otto,Frauke Gudereit,,,,,,http://rebbz-mitte.hamburg.de/,staatlich,2024.0,,rudolf-ross-grundschule@bsfb.hamburg.de,https://rudolf-ross-grundschule.hamburg.de/,,5248-0,+49 40 428 967-30,Patricia Munck,Grundschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/grundschulen-hamburg-mitte,,Rudolf-Roß-Grundschule,,,Hauptstandort,,,Stufe 4,,Neustadt,607,,,,,,4,,ReBBZ Mitte,POINT (9.978765 53.553030),EPSG:4326,Staatlich,53.553030380134615,9.978765432384456,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979375,,22111 Hamburg,Rhiemsweg 61,Antonia Oelze,,Nadine Halabi-Ejaz,346.0,346 an 1 Standort,,Hamburg-Mitte,,,+49 40 4279-78875,39.80 %,,Englisch,Englisch ab Klasse  1,offen,True,,Grundschulen,,Klassenstufe 1  80%|Klassenstufe 2  82%|Klassenstufe 3  83%|Klassenstufe 4  80%,,No,,Antonia Oelze,Florian Schultz,,,,,,http://rebbz-billstedt.hamburg.de/,staatlich,2024.0,,grundschule-horn@bsfb.hamburg.de,https://grundschulehorn.de,,5250-0,+49 40 428 8698-0,Wolfgang Fien,Grundschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/grundschulen-hamburg-mitte,,Grundschule Horn,,,Hauptstandort,,,Stufe 2,,Horn,615,,,,,,3,,ReBBZ Billstedt,POINT (10.075143 53.558810),EPSG:4326,Staatlich,53.55880976088685,10.075143326384532,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979376,,22145 Hamburg,Nydamer Weg 44,Alexandra Bender,,,448.0,448 an 1 Standort,,Wandsbek,,,+49 40 428 86-4622,52.74 %,,Englisch,Englisch ab Klasse  1,offen,True,,Grundschulen,,Klassenstufe 1  89%|Klassenstufe 2  92%|Klassenstufe 3  91%|Klassenstufe 4  95%,,No,,Heike Gohlke,Sonja Kripke,,,,,,http://rebbz-wandsbek-nord.hamburg.de/,staatlich,2024.0,,grundschule-nydamer-weg@bsfb.hamburg.de,https://schule-nydamer-weg.hamburg.de,,5252-0,+49 40 428 86-460,Karen Fröhlich,Grundschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/grundschulen-wandsbek,,Grundschule Nydamer Weg,,,Hauptstandort,,,Stufe 5,,Rahlstedt,608,,,,,,3,,ReBBZ Wandsbek-Nord,POINT (10.154592 53.617253),EPSG:4326,Staatlich,53.617253267067625,10.154592166674297,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979377,,22547 Hamburg,Franzosenkoppel 118,Kerstin Wendt-Scholz,,Susanne Brommer,428.0,428 an 1 Standort,,Altona,,,+49 40 428 93 97-44,38.87 %,,Englisch,Englisch ab Klasse  1,GTS teilweise gebunden,True,,Grundschulen,,Klassenstufe 1  93%|Klassenstufe 2  99%|Klassenstufe 3  98%|Klassenstufe 4  95%,,No,,Kerstin Wendt-Scholz,Ursula Priebe-Wessel,,,,,,http://rebbz-altona-west.hamburg.de/,staatlich,2024.0,,grundschule-franzosenkoppel@bsfb.hamburg.de,https://schule-franzosenkoppel.de,,5263-0,+49 40 428 93 97-12,Dr. Alexandra Blank,Grundschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/grundschulen-altona,,Grundschule Franzosenkoppel,,,Hauptstandort,,,Stufe 2,,Lurup,610,,,,,,4,,ReBBZ Altona-West,POINT (9.871533 53.608215),EPSG:4326,Staatlich,53.60821546200014,9.87153296610547,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
