schulnummer,Schulform,Schulbezeichnung_1,Schulbezeichnung_2,Schulbezeichnung_3,kurzbezeichnung,Bezirksregierung,plz,ort,strasse,Telefonvorwahl,Telefon,Faxvorwahl,Fax,email,website,Rechtsform,Traegernummer,gemeindeschluessel,Schulbetriebsschluessel,Schulbetriebsdatum,EPSG,UTMRechtswert,UTMHochwert,Unnamed: 24,latitude,longitude,schulform_name,traegerschaft,bezirksregierung_name,schulname,telefon,stadt,data_source,data_retrieved,bundesland,sozialindexstufe,school_type,is_cross_grade,cross_grade_note,traffic_accidents_total,traffic_accidents_per_year,traffic_accidents_fatal,traffic_accidents_serious,traffic_accidents_minor,traffic_accidents_bicycle,traffic_accidents_pedestrian,traffic_accidents_school_hours,traffic_nearest_accident_m,traffic_data_years,traffic_data_source
112288,2.0,Städt. Gem. Grundschule,Westerwaldstr.,,"Köln, GG Westerwaldstr.",3.0,51105,Köln,Westerwaldstr. 90,221.0,22280070.0,221.0,222800755.0,112288@schule.nrw.de,http://ggswesterwaldstr-koeln.de/,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,359179.0,5643834.0,,50.928931,6.99611,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Westerwaldstr.,22122280070.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,8.0,Grundschule,,,43,14.3,1,2,40,11,9,28,47,"2024,2023,2022",Unfallatlas
112290,2.0,Städt. Gem. Grundschule,Halfengasse,,"Köln, GG Halfengasse",3.0,50735,Köln,Merkenicher Str. 313,221.0,3377020.0,221.0,33770222.0,112290@schule.nrw.de,http://www.ggshalfengasse.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,356802.0,5651352.0,,50.995909,6.959349,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Halfengasse,2213377020.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,5.0,Grundschule,,,9,3.0,1,2,6,2,0,4,79,"2024,2023,2022",Unfallatlas
112306,2.0,Städt. Gem. Grundschule,Leuchterstr.,,"Köln, GG Leuchterstr.",3.0,51069,Köln,Leuchterstr. 25,221.0,35589950.0,221.0,355899522.0,112306@schule.nrw.de,http://www.ggs-leuchterstrasse.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,362336.0,5651318.0,,50.996954,7.038174,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Leuchterstr.,22135589950.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,4.0,Grundschule,,,24,8.0,0,1,23,10,4,14,75,"2024,2023,2022",Unfallatlas
112318,2.0,Anna-Langohr-Schule,Gem. Grundschule der Stadt Köln,Primarstufe,"Köln, GG Anna-Langohr",3.0,50765,Köln,Fühlinger Weg 7,221.0,57087111.0,221.0,97942427.0,112318@schule.nrw.de,https://anna-langohr-schule.de/,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,351679.0,5654129.0,,51.019567,6.885261,Grundschule,Öffentlich,Köln,Anna-Langohr-Schule Gem. Grundschule der Stadt Köln Primarstufe,22157087111.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,6.0,Grundschule,,,21,7.0,0,2,19,7,1,13,95,"2024,2023,2022",Unfallatlas
112320,2.0,Städt. Gem. Grundschule,Loreleystr.,,"Köln, GG Loreleystr.",3.0,50677,Köln,Loreleystr. 3-5,221.0,22135281.0,221.0,22135279.0,112320@schule.nrw.de,http://www.ggs-loreleystr.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,356050.0,5642891.0,,50.919684,6.951986,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Loreleystr.,22122135281.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,1.0,Grundschule,,,104,34.7,1,9,94,60,17,59,26,"2024,2023,2022",Unfallatlas
112331,2.0,Städt. Gem. Grundschule,Lohmarer Str.,,"Köln, GG Lohmarer Straße",3.0,51105,Köln,Lohmarer Str. 11,221.0,99224890.0,221.0,992248999.0,112331@schule.nrw.de,http://www.lohmarer-strasse.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,359861.0,5643818.0,,50.928953,7.005814,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Lohmarer Str.,22199224890.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,8.0,Grundschule,,,34,11.3,1,3,30,7,4,20,195,"2024,2023,2022",Unfallatlas
112343,2.0,Lindenbornschule,Gem. Grundschule der Stadt Köln,Primarstufe,"Köln, GG Lindenbornschule",3.0,50823,Köln,Lindenbornstr. 15-19,221.0,22138060.0,221.0,22138065.0,112343@schule.nrw.de,http://www.ggs-lindenbornstrasse.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,353524.0,5645855.0,,50.945685,6.914882,Grundschule,Öffentlich,Köln,Lindenbornschule Gem. Grundschule der Stadt Köln Primarstufe,22122138060.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Grundschule,,,115,38.3,0,13,102,68,21,58,95,"2024,2023,2022",Unfallatlas
112355,2.0,Städt. Gem. Grundschule,Poller Hauptstr.,,"Köln, GG Poller Hauptstraße",3.0,51105,Köln,Poller Hauptstr. 61-65,221.0,99211690.0,221.0,992116919.0,112355@schule.nrw.de,http://www.ggs-poll-koeln.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,358840.0,5641952.0,,50.911934,6.992017,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Poller Hauptstr.,22199211690.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,3.0,Grundschule,,,33,11.0,0,6,27,21,5,16,89,"2024,2023,2022",Unfallatlas
112367,2.0,Städt. Gem. Grundschule,Weimarer Str.,,"Köln, GG Weimarer Str.",3.0,51103,Köln,Weimarer Str. 28,221.0,47447170.0,221.0,474471719.0,112367@schule.nrw.de,http://www.ggs-weimar-koeln.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,360997.0,5645612.0,,50.945351,7.021285,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Weimarer Str.,22147447170.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,8.0,Grundschule,,,54,18.0,0,6,48,6,6,22,107,"2024,2023,2022",Unfallatlas
112379,2.0,Mathilde-von-Mevissen-Grundschule,Städt. Gemeinschaftsgrundschule,- Primarstufe -,"Köln, GG Mathilde-von-Mevissen",3.0,50733,Köln,Gellertstr. 4-6,221.0,35509990.0,221.0,7325808.0,112379@schule.nrw.de,http://www.mathildevonmevissengrundschule.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,356610.0,5647661.0,,50.962691,6.958071,Grundschule,Öffentlich,Köln,Mathilde-von-Mevissen-Grundschule Städt. Gemeinschaftsgrundschule - Primarstufe -,22135509990.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,1.0,Grundschule,,,94,31.3,0,8,86,54,20,58,37,"2024,2023,2022",Unfallatlas
112380,2.0,Städt. Gem. Grundschule,Gotenring,,"Köln, GG Gotenring",3.0,50679,Köln,Gotenring 5,221.0,33750020.0,221.0,337500225.0,112380@schule.nrw.de,http://www.ggs-gotenring.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,357980.0,5644649.0,,50.935961,6.978742,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Gotenring,22133750020.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,4.0,Grundschule,,,144,48.0,1,16,127,64,21,81,71,"2024,2023,2022",Unfallatlas
112409,2.0,Städt. Gem. Grundschule,Rosenzweigweg,,"Köln, GG Rosenzweigweg",3.0,50969,Köln,Rosenzweigweg 3,221.0,99220850.0,221.0,992208518.0,112409@schule.nrw.de,http://www.ggs-rosenzweigweg.de/,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,355468.0,5641633.0,,50.908233,6.94421,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Rosenzweigweg,22199220850.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,3.0,Grundschule,,,108,36.0,0,16,92,61,13,60,91,"2024,2023,2022",Unfallatlas
112410,2.0,Städt. Gem. Grundschule,Lustheider Str.,,"Köln, GG Lustheider Straße",3.0,51103,Köln,Lustheider Str. 43,221.0,35661130.0,221.0,2216569814.0,112410@schule.nrw.de,http://www.ggslustheiderstr.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,361377.0,5644560.0,,50.935988,7.027091,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Lustheider Str.,22135661130.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,7.0,Grundschule,,,44,14.7,0,6,38,12,8,29,79,"2024,2023,2022",Unfallatlas
112422,2.0,Stadt Köln,Gemeinschaftsgrundschule Braunsfeld,,"Köln, GG Braunsfeld",3.0,50933,Köln,Geilenkircher Str. 52,221.0,16800660.0,221.0,168006613.0,112422@schule.nrw.de,https://www.ggs-braunsfeld.de/,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,352239.0,5645466.0,,50.941861,6.896761,Grundschule,Öffentlich,Köln,Stadt Köln Gemeinschaftsgrundschule Braunsfeld,22116800660.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,5.0,Grundschule,,,27,9.0,0,1,26,14,3,19,134,"2024,2023,2022",Unfallatlas
112434,2.0,Städt. Gem. Grundschule,An den Kaulen,,"Köln, GG An den Kaulen",3.0,50769,Köln,An den Kaulen 62-64,221.0,35582240.0,221.0,35582243.0,112434@schule.nrw.de,http://www.ggs-andenkaulen.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,349902.0,5659586.0,,51.068143,6.857682,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule An den Kaulen,22135582240.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,4.0,Grundschule,,,19,6.3,0,4,15,8,6,14,39,"2024,2023,2022",Unfallatlas
112446,2.0,Städt. Gem. Grundschule,Von-Bodelschwingh-Str.,,"Köln, GG Von-Bodelschwingh-Str.",3.0,51061,Köln,Von-Bodelschwingh-Str. 24,221.0,355897310.0,221.0,355897313.0,112446@schule.nrw.de,http://www.ggs-von-bodelschwinghstr.de/,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,361346.0,5650105.0,,50.985815,7.024537,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Von-Bodelschwingh-Str.,221355897310.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,9.0,Grundschule,,,24,8.0,0,2,22,11,0,16,109,"2024,2023,2022",Unfallatlas
112458,2.0,Städt. Gem. Grundschule,Manderscheider-Platz,,"Köln, GG Berrenratherstr.",3.0,50937,Köln,Berrenrather Str. 352,221.0,99225930.0,221.0,992259320.0,112458@schule.nrw.de,http://www.ggs-manderscheiderplatz.de/,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,353887.0,5642414.0,,50.914854,6.921425,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Manderscheider-Platz,22199225930.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Grundschule,,,151,50.3,1,19,131,87,21,97,15,"2024,2023,2022",Unfallatlas
112460,2.0,Städt. Gemeinschaftsgrundschule,Köln-Flittard,- Primarstufe -,"Köln, GG (Verb.) Köln-Flittard",3.0,51061,Köln,Am Feldrain 10,221.0,93880640.0,221.0,355050121.0,112460@schule.nrw.de,http://www.grundschule-feldrain.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,358172.0,5651491.0,,50.997497,6.978805,Grundschule,Öffentlich,Köln,Städt. Gemeinschaftsgrundschule Köln-Flittard - Primarstufe -,22193880640.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,4.0,Grundschule,,,8,2.7,0,0,8,4,3,3,338,"2024,2023,2022",Unfallatlas
112471,2.0,Städt. Gem. Grundschule,Nußbaumerstr.,,"Köln, GG Nußbaumerstraße",3.0,50825,Köln,Nußbaumerstr. 254-256,221.0,95565212.0,221.0,95565220.0,112471@schule.nrw.de,http://www.nussbaumerstrasse.de/,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,354072.0,5647203.0,,50.957938,6.922137,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Nußbaumerstr.,22195565212.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Grundschule,,,121,40.3,0,16,105,69,12,73,9,"2024,2023,2022",Unfallatlas
112483,2.0,Stadt Köln,Regenbogenschule,Gemeinschaftsgrundschule  -Primarstufe-,"Köln, GG Regenbogenschule",3.0,51069,Köln,Dellbrücker Hauptstr. 16-18,221.0,93880630.0,221.0,938806319.0,112483@schule.nrw.de,http://www.regenbogenschule-koeln.de/,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,364902.0,5648553.0,,50.972712,7.075747,Grundschule,Öffentlich,Köln,Stadt Köln Regenbogenschule Gemeinschaftsgrundschule  -Primarstufe-,22193880630.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Grundschule,,,28,9.3,0,2,26,13,9,21,63,"2024,2023,2022",Unfallatlas
112495,2.0,Rheinschule,Städtische Gemeinschaftsgrundschule,Mülheimer Freiheit,"Köln, GG Mülheimer Freiheit",3.0,51063,Köln,Mülheimer Freiheit 99,221.0,49201080.0,221.0,492010819.0,112495@schule.nrw.de,http://www.ggs-muelheimerfreiheit.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,359565.0,5648028.0,,50.966717,6.999982,Grundschule,Öffentlich,Köln,Rheinschule Städtische Gemeinschaftsgrundschule Mülheimer Freiheit,22149201080.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,6.0,Grundschule,,,84,28.0,0,9,75,37,11,53,51,"2024,2023,2022",Unfallatlas
112501,2.0,Städt. Gem. Grundschule,Garthestr.,,"Köln, GG Garthestraße",3.0,50735,Köln,Garthestr. 20-24,221.0,9765360.0,221.0,97653629.0,112501@schule.nrw.de,http://www.ggs-riehl.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,357826.0,5647934.0,,50.965446,6.975269,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Garthestr.,2219765360.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,5.0,Grundschule,,,45,15.0,0,4,41,22,8,29,21,"2024,2023,2022",Unfallatlas
112513,2.0,Städt. Gem. Grundschule,Spoerkelhof,,"Köln, GG (Verb.) Spoerkelhof",3.0,50769,Köln,Spoerkelhof 7,221.0,35650650.0,221.0,356506555.0,112513@schule.nrw.de,http://spoerkelhof-koeln.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,356469.0,5654834.0,,51.027118,6.953229,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Spoerkelhof,22135650650.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,3.0,Grundschule,,,24,8.0,0,5,19,14,1,14,181,"2024,2023,2022",Unfallatlas
112525,2.0,Städt. Gem. Grundschule,Europaring,,"Köln, GG Europaring",3.0,51109,Köln,Europaring 51-53,221.0,22256560.0,221.0,8908799.0,112525@schule.nrw.de,http://www.ggseuroparing-koeln.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,363469.0,5644127.0,,50.932596,7.057009,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Europaring,22122256560.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,9.0,Grundschule,,,39,13.0,0,6,33,2,10,19,98,"2024,2023,2022",Unfallatlas
112537,2.0,Stadt Köln,Gemeinschaftsgrundschule Florianschule,Primarstufe,"Köln, GG Florianschule",3.0,50737,Köln,Neusser Str. 605,221.0,71910990.0,221.0,719109922.0,112537@schule.nrw.de,http://www.florianschule.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,355937.0,5649888.0,,50.982537,6.947611,Grundschule,Öffentlich,Köln,Stadt Köln Gemeinschaftsgrundschule Florianschule Primarstufe,22171910990.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,5.0,Grundschule,,,52,17.3,2,10,40,23,11,26,18,"2024,2023,2022",Unfallatlas
112549,2.0,Heinzelmännchen-Schule,der Stadt Köln,Gemeinschaftsgrundschule-Primarstufe,"Köln, GG Heinzelmännchen-Schule",3.0,51107,Köln,Heßhofstr. 45,221.0,35666340.0,221.0,356663424.0,112549@schule.nrw.de,https://www.heinzelmaennchenschule.de/,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,361146.0,5643991.0,,50.930819,7.024023,Grundschule,Öffentlich,Köln,Heinzelmännchen-Schule der Stadt Köln Gemeinschaftsgrundschule-Primarstufe,22135666340.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,6.0,Grundschule,,,56,18.7,0,4,52,20,8,38,125,"2024,2023,2022",Unfallatlas
112562,2.0,Johannesschule,Städt. Gem. Grundschule mit,Kath. Bekenntniszweig - Primarstufe -,"Köln, GG (Verb.) Johannesschule",3.0,51061,Köln,Honschaftsstr. 312,221.0,82011136.0,221.0,82011160.0,112562@schule.nrw.de,http://www.schull.de/seite/217324/startseite.html,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,361881.0,5649746.0,,50.982717,7.032291,Grundschule,Öffentlich,Köln,Johannesschule Städt. Gem. Grundschule mit Kath. Bekenntniszweig - Primarstufe -,22182011136.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,5.0,Grundschule,,,28,9.3,0,5,23,15,2,20,95,"2024,2023,2022",Unfallatlas
112574,2.0,Schule Kunterbunt,Gemeinsam Lernen im Zentrum,Gemeinschaftsgrundschule der Stadt Köln,"Köln, GG Schule Kunterbunt",3.0,50829,Köln,Kolkrabenweg 8-10,221.0,28557940.0,221.0,28557911.0,112574@schule.nrw.de,http://www.schulekunterbunt.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,350974.0,5648025.0,,50.964532,6.87772,Grundschule,Öffentlich,Köln,Schule Kunterbunt Gemeinsam Lernen im Zentrum Gemeinschaftsgrundschule der Stadt Köln,22128557940.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,4.0,Grundschule,,,17,5.7,0,1,16,3,2,9,76,"2024,2023,2022",Unfallatlas
112586,2.0,Städt. Gem. Grundschule,Pfälzer Str.,,"Köln, GG Pfälzer Str.",3.0,50677,Köln,Pfälzer Str. 30-34,221.0,35500770.0,221.0,355007718.0,112586@schule.nrw.de,http://www.ggs-pfaelzer-strasse-koeln.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,355389.0,5643630.0,,50.92616,6.942295,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Pfälzer Str.,22135500770.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Grundschule,,,205,68.3,1,26,178,126,29,102,57,"2024,2023,2022",Unfallatlas
112604,2.0,Städt. Gem. Grundschule,Nibelungenstr.,,"Köln, GG Nibelungenstr.",3.0,50739,Köln,Nibelungenstr. 50a,221.0,2784610.0,221.0,2784620.0,112604@schule.nrw.de,http://www.ggs-nibelungenstr-koeln.de/,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,355608.0,5649045.0,,50.974878,6.943262,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Nibelungenstr.,2212784610.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,4.0,Grundschule,,,26,8.7,0,5,21,12,5,13,163,"2024,2023,2022",Unfallatlas
112616,2.0,Städt. Gem. Grundschule,Ricarda-Huch-Str.,,"Köln, GG (Verb.) Ricarda-Huch-Straße",3.0,51061,Köln,Ricarda-Huch-Str. 60,221.0,33770650.0,221.0,337706530.0,112616@schule.nrw.de,http://ggsricardahuch.de/,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,359013.0,5649923.0,,50.983613,6.991391,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Ricarda-Huch-Str.,22133770650.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,6.0,Grundschule,,,14,4.7,0,3,11,5,3,8,157,"2024,2023,2022",Unfallatlas
113694,2.0,Pater-Delp-Schule,Städt. Kath. Grundschule,,"Köln, KG Pater-Delp-Schule",3.0,50859,Köln,Im Kamp 14,221.0,35650660.0,221.0,356506655.0,113694@schule.nrw.de,,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,347719.0,5648403.0,,50.967077,6.831243,Grundschule,Öffentlich,Köln,Pater-Delp-Schule Städt. Kath. Grundschule,22135650660.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,1.0,Grundschule,,,9,3.0,0,3,6,5,1,5,133,"2024,2023,2022",Unfallatlas
113839,2.0,Johanniter Schule,Städt. Gem. Grundschule,,"Köln, GG Johanniter",3.0,50859,Köln,Kölner Str. 37,2234.0,9117110.0,2234.0,91171122.0,113839@schule.nrw.de,http://www.ggs-johanniter-schule.de/,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,347880.0,5646134.0,,50.94673,6.834482,Grundschule,Öffentlich,Köln,Johanniter Schule Städt. Gem. Grundschule,22349117110.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,1.0,Grundschule,,,29,9.7,0,4,25,16,2,13,50,"2024,2023,2022",Unfallatlas
113840,2.0,Städt. Gem. Grundschule,Albert-Schweitzer-Schule-Weiden,,"Köln, GG Albert-Schweitzer (Weiden)",3.0,50858,Köln,Breslauer Str. 11,2234.0,946480.0,2234.0,946485.0,113840@schule.nrw.de,http://www.ass-koeln.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,348564.0,5644948.0,,50.936253,6.844705,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Albert-Schweitzer-Schule-Weiden,2234946480.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,4.0,Grundschule,,,44,14.7,0,5,39,10,4,28,88,"2024,2023,2022",Unfallatlas
113864,2.0,Ildefons-Herwegen-Schule,Städt. Gem. Grundschule,,"Köln, GG Ildefons-Herwegen-Schule",3.0,50858,Köln,Kirchweg 138,221.0,22282030.0,221.0,222820333.0,113864@schule.nrw.de,http://www.ildefons-herwegen-schule.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,349423.0,5644485.0,,50.932317,6.857113,Grundschule,Öffentlich,Köln,Ildefons-Herwegen-Schule Städt. Gem. Grundschule,22122282030.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Grundschule,,,23,7.7,0,5,18,12,4,16,46,"2024,2023,2022",Unfallatlas
113888,2.0,Städt. Gem. Grundschule,Albert-Schweitzer-Schule-Weiß,,"Köln, GG Albert-Schweitzer (Weiß)",3.0,50999,Köln,Zum Hedelsberg 13,2236.0,88488331.0,2236.0,68203.0,113888@schule.nrw.de,http://www.albert-schweitzer-grundschule-koeln.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,361134.0,5637732.0,,50.874564,7.026233,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Albert-Schweitzer-Schule-Weiß,223688488331.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Grundschule,,,16,5.3,0,2,14,11,4,13,285,"2024,2023,2022",Unfallatlas
113890,2.0,Anne-Frank-Schule,Städt. Gem. Grundschule,,"Köln, GG Anne-Frank-Schule",3.0,50997,Köln,Adlerstr. 13,2233.0,9944550.0,2233.0,2676.0,113890@schule.nrw.de,https://www.anne-frank-gs.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,356763.0,5638066.0,,50.876499,6.964016,Grundschule,Öffentlich,Köln,Anne-Frank-Schule Städt. Gem. Grundschule,22339944550.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,4.0,Grundschule,,,51,17.0,0,6,45,11,6,33,254,"2024,2023,2022",Unfallatlas
113906,2.0,EMAnuel-Schule,Städt. Evangelische Grundschule,Primarstufe,"Köln, EG EMAnuel-Schule",3.0,50999,Köln,Sürther Str. 201,221.0,99225960.0,221.0,992259615.0,113906@schule.nrw.de,http://www.ema-schule-koeln.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,359603.0,5637375.0,,50.870986,7.004623,Grundschule,Öffentlich,Köln,EMAnuel-Schule Städt. Evangelische Grundschule Primarstufe,22199225960.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Grundschule,,,35,11.7,0,3,32,15,0,25,14,"2024,2023,2022",Unfallatlas
113918,2.0,Brüder-Grimm-Schule,Städt. Gem. Grundschule,,"Köln, GG Brüder-Grimm",3.0,50999,Köln,Sürther Hauptstr. 149,2236.0,336630.0,2236.0,63899.0,113918@schule.nrw.de,http://www.brueder-grimm-suerth.de/,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,360226.0,5636782.0,,50.865808,7.013698,Grundschule,Öffentlich,Köln,Brüder-Grimm-Schule Städt. Gem. Grundschule,2236336630.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Grundschule,,,13,4.3,0,0,13,8,1,9,18,"2024,2023,2022",Unfallatlas
113920,2.0,Städt. Gem. Grundschule,Godorfer Hauptstr.,,"Köln, GG Godorfer Hauptstr.",3.0,50997,Köln,Godorfer Hauptstr. 73,2236.0,8786470.0,2236.0,87864710.0,113920@schule.nrw.de,https://www.ggs-godorfer-hauptstrasse.de/,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,357476.0,5634988.0,,50.849013,6.975343,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Godorfer Hauptstr.,22368786470.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,5.0,Grundschule,,,24,8.0,0,4,20,4,3,17,124,"2024,2023,2022",Unfallatlas
113943,2.0,Stadt Köln,Grundschulverbund Schule IM Süden,- Primarstufe -,"Köln, GG (Verb.) Schule IM Süden",3.0,50997,Köln,Kettelerstr. 14,2232.0,503180.0,2232.0,5031822.0,113943@schule.nrw.de,http://ggs-im-süden.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,354419.0,5636236.0,,50.859468,6.931449,Grundschule,Öffentlich,Köln,Stadt Köln Grundschulverbund Schule IM Süden - Primarstufe -,2232503180.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,9.0,Grundschule,,,23,7.7,1,1,21,6,4,18,163,"2024,2023,2022",Unfallatlas
