schulnummer,Schulform,Schulbezeichnung_1,Schulbezeichnung_2,Schulbezeichnung_3,kurzbezeichnung,Bezirksregierung,plz,ort,strasse,Telefonvorwahl,Telefon,Faxvorwahl,Fax,email,website,Rechtsform,Traegernummer,gemeindeschluessel,Schulbetriebsschluessel,Schulbetriebsdatum,EPSG,UTMRechtswert,UTMHochwert,Unnamed: 24,latitude,longitude,schulform_name,traegerschaft,bezirksregierung_name,schulname,telefon,stadt,data_source,data_retrieved,bundesland,sozialindexstufe,school_type,is_cross_grade,cross_grade_note,traffic_accidents_total,traffic_accidents_per_year,traffic_accidents_fatal,traffic_accidents_serious,traffic_accidents_minor,traffic_accidents_bicycle,traffic_accidents_pedestrian,traffic_accidents_school_hours,traffic_nearest_accident_m,traffic_data_years,traffic_data_source,transit_rail_01_name,transit_rail_01_distance_m,transit_rail_01_latitude,transit_rail_01_longitude,transit_rail_01_lines,transit_rail_02_name,transit_rail_02_distance_m,transit_rail_02_latitude,transit_rail_02_longitude,transit_rail_02_lines,transit_rail_03_name,transit_rail_03_distance_m,transit_rail_03_latitude,transit_rail_03_longitude,transit_rail_03_lines,transit_tram_01_name,transit_tram_01_distance_m,transit_tram_01_latitude,transit_tram_01_longitude,transit_tram_01_lines,transit_tram_02_name,transit_tram_02_distance_m,transit_tram_02_latitude,transit_tram_02_longitude,transit_tram_02_lines,transit_tram_03_name,transit_tram_03_distance_m,transit_tram_03_latitude,transit_tram_03_longitude,transit_tram_03_lines,transit_bus_01_name,transit_bus_01_distance_m,transit_bus_01_latitude,transit_bus_01_longitude,transit_bus_01_lines,transit_bus_02_name,transit_bus_02_distance_m,transit_bus_02_latitude,transit_bus_02_longitude,transit_bus_02_lines,transit_bus_03_name,transit_bus_03_distance_m,transit_bus_03_latitude,transit_bus_03_longitude,transit_bus_03_lines,transit_stops_500m,transit_stop_count_1000m,transit_all_lines_1000m,transit_accessibility_score,crime_bezirk,crime_stadt,crime_bezirk_population,crime_bezirk_index,crime_haeufigkeitszahl_2023,crime_aufklaerungsquote_2023,crime_data_source,crime_straftaten_2023,crime_straftaten_2023_rate_per_100k,crime_strassenraub_2023,crime_strassenraub_2023_rate_per_100k,crime_koerperverletzung_2023,crime_koerperverletzung_2023_rate_per_100k,crime_diebstahl_fahrrad_2023,crime_diebstahl_fahrrad_2023_rate_per_100k,crime_wohnungseinbruch_2023,crime_wohnungseinbruch_2023_rate_per_100k
164460,20.0,Theodor-Fliedner-Gymnasium,Priv. Gymnasium,der ev. Kirche im Rheinland,"Düsseldorf, Gym Theodor-Fliedner",1.0,40489,Düsseldorf,Kalkumer Schloßallee 28,211.0,9405701.0,211.0,9405747.0,164460@schule.nrw.de,http://tfg-duesseldorf.de,2.0,70907.0,5111000.0,1.0,01.08.1973,EPSG:25832,342892.0,5686227.0,,51.305644,6.746058,Gymnasium,Privat,Düsseldorf,Theodor-Fliedner-Gymnasium Priv. Gymnasium der ev. Kirche im Rheinland,2119405701.0,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,,Gymnasium,,,15,5.0,0,1,14,9,2,8,170,"2024,2023,2022",Unfallatlas,Kalkumer Schloßallee,188,51.3053587,6.7433994,,Klemensplatz,730,51.3006089,6.7393291,,Am Mühlenacker,814,51.3129257,6.7448759,,Alte Landstraße,1907,51.2890645,6.7390622,,Eckenerstraße,4216,51.2720892,6.7742922,1,Am Röttchen,4325,51.2737408,6.7816482,,Kalkumer Schloßallee,140,51.3052892,6.7441254,,Joseph-Brodmann-Straße,325,51.3047897,6.7505283,,Florence-Nightingale-Krankenhaus,416,51.3022118,6.7484496,,13,39,"3, 4",75.0,,Düsseldorf,658245,1.0,12585,52.1,city_aggregate,78826,11975.2,612,93.0,5831,885.8,4210,639.6,1520,230.9
164471,20.0,Städt. Leibniz-Montessori Gymnasium,- Sekundarstufe I und II -,,"Düsseldorf, Gym Leibniz-Montessori",1.0,40477,Düsseldorf,Scharnhorststr. 8,211.0,8927811.0,211.0,8927810.0,164471@schule.nrw.de,http://www.leibniz-montessori.de,1.0,10042.0,5111000.0,1.0,01.08.1973,EPSG:25832,345432.0,5679046.0,,51.241816,6.785574,Gymnasium,Öffentlich,Düsseldorf,Städt. Leibniz-Montessori Gymnasium - Sekundarstufe I und II -,2118927811.0,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,3.0,Gymnasium,,,155,51.7,1,18,136,91,21,89,45,"2024,2023,2022",Unfallatlas,ERGO-Platz/Klever Straße,754,51.239986,6.7751426,,Nordstraße,879,51.2353668,6.7782718,,Düsseldorf-Derendorf,910,51.2477985,6.7944864,,Münsterplatz,210,51.2436562,6.786238,,Dreieck,273,51.2403031,6.7824789,3,St.-Vinzenz-Krankenhaus,322,51.2422153,6.7901602,,Münsterstraße/Feuerwache,126,51.2412479,6.7840077,1,Münsterplatz,236,51.2437058,6.7871238,3,Lennéstraße,368,51.2396788,6.7896031,1,34,116,"1, 2, 3, 4, 5, 6, 7",65.0,,Düsseldorf,658245,1.0,12585,52.1,city_aggregate,78826,11975.2,612,93.0,5831,885.8,4210,639.6,1520,230.9
164483,20.0,Städt. Lessing-Gymnasium und,Städt. Lessing-Berufskolleg,Schulen der Sekundarstufen I und II,"Düsseldorf, Gym Lessing",1.0,40227,Düsseldorf,Ellerstr. 84,211.0,8922610.0,211.0,8929151.0,164483@schule.nrw.de,http://www.lgbk.de,1.0,10042.0,5111000.0,1.0,01.08.1973,EPSG:25832,346119.0,5676155.0,,51.216024,6.79665,Gymnasium,Öffentlich,Düsseldorf,Städt. Lessing-Gymnasium und Städt. Lessing-Berufskolleg Schulen der Sekundarstufen I und II,2118922610.0,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,5.0,Gymnasium,,,126,42.0,0,20,106,50,30,86,9,"2024,2023,2022",Unfallatlas,Eingang H,371,51.2191728,6.7948947,,Eingang D,380,51.2192918,6.7950383,,Eingang G,420,51.2194824,6.7942397,,Flügelstraße,320,51.2145788,6.8006295,,Mintropplatz,483,51.2175159,6.7901397,,Kruppstraße,487,51.2116416,6.7966832,,Stahlstraße,8,51.2159893,6.7965511,,Flügelstraße,320,51.2145815,6.8006334,1,Handelszentrum/Moskauer Straße,417,51.2185488,6.8010854,,43,180,"1, 10, 11, 12, 13, 14, 16, 17, 18, 2, 3, 4, 5, 6, 7, 8, 9, SEV",75.0,,Düsseldorf,658245,1.0,12585,52.1,city_aggregate,78826,11975.2,612,93.0,5831,885.8,4210,639.6,1520,230.9
164495,20.0,Städt. Max-Planck-Gymnasium,,,"Düsseldorf, Gym Max-Planck",1.0,40474,Düsseldorf,Koetschaustr. 36,211.0,8927211.0,211.0,8929206.0,164495@schule.nrw.de,https://max-planck.com,1.0,10042.0,5111000.0,1.0,01.08.1973,EPSG:25832,343717.0,5681050.0,,51.259355,6.760149,Gymnasium,Öffentlich,Düsseldorf,Städt. Max-Planck-Gymnasium,2118927211.0,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,3.0,Gymnasium,,,30,10.0,0,6,24,5,3,17,123,"2024,2023,2022",Unfallatlas,Messe Ost/Stockumer Kirchstraße,422,51.2604202,6.7543273,,Nordpark/Aquazoo,451,51.256471,6.7555994,,Reeser Platz,680,51.2532819,6.7589441,,Theodor-Heuss-Brücke,1090,51.2499957,6.7648087,,An der Piwipp,1163,51.2631041,6.775749,,Großmarkt,1202,51.2602478,6.7773664,2,Mahnmal,177,51.2582065,6.7619205,,Am Hain,218,51.2612163,6.7591871,2,Nordpark/Aquazoo,357,51.2584284,6.7552432,3,24,57,"1, 2, 3, 4, 5, 6, 7, 8, M3",75.0,Bezirk 5,Düsseldorf,34808,0.7,8809.5,52.1,bezirk_estimated,2918,8382.6,23,65.1,216,620.1,156,447.7,56,161.6
164501,20.0,Städtisches Luisen-Gymnasium,- Sekundarstufe I und II -,,"Düsseldorf, Gym Luisen",1.0,40213,Düsseldorf,Bastionstr. 24,211.0,8998570.0,211.0,8998599.0,164501@schule.nrw.de,http://www.luisen-gymnasium.de,1.0,10042.0,5111000.0,1.0,01.08.1973,EPSG:25832,344703.0,5676824.0,,51.221652,6.776102,Gymnasium,Öffentlich,Düsseldorf,Städtisches Luisen-Gymnasium - Sekundarstufe I und II -,2118998570.0,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,4.0,Gymnasium,,,181,60.3,0,26,155,52,51,104,63,"2024,2023,2022",Unfallatlas,Benrather Straße,122,51.2226918,6.7755597,,Ausgang Königsallee,262,51.2228227,6.7793644,,Steinstraße/Königsallee,287,51.2229358,6.7796763,,Graf-Adolf-Platz U,293,51.2190216,6.7762329,,Poststraße,462,51.2191313,6.7708216,,Berliner Allee,474,51.2189039,6.7813031,4,Carlsplatz,189,51.2230093,6.7744689,,Benrather Straße U,259,51.2239035,6.7770615,,Graf-Adolf-Platz,290,51.2191513,6.7749199,,47,136,"1, 10, 2, 3, 4, 5, 6, 7, 780 782 785, 9",75.0,Bezirk 1,Düsseldorf,89669,2.0,25170.0,52.1,bezirk_estimated,21476,23950.4,167,185.9,1589,1771.7,1147,1279.2,414,461.8
164513,20.0,Städt. Gymnasium Gerresheim,,,"Düsseldorf, Gym Gerresheim",1.0,40625,Düsseldorf,Am Poth 60,211.0,8927625.0,211.0,8929260.0,164513@schule.nrw.de,http://www.gymnasium-gerresheim.de,1.0,10042.0,5111000.0,1.0,01.08.1973,EPSG:25832,350523.0,5678745.0,,51.240468,6.858581,Gymnasium,Öffentlich,Düsseldorf,Städt. Gymnasium Gerresheim,2118927625.0,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Gymnasium,,,49,16.3,0,13,36,22,11,37,122,"2024,2023,2022",Unfallatlas,Gerresheim Krankenhaus,644,51.2453106,6.8535054,,Heinrich-Könn-Straße,666,51.2428575,6.8498133,,Pöhlenweg,1679,51.2400254,6.834471,,Gerresheim Rathaus,447,51.2365185,6.8598003,,Von-Gahlen-Straße,514,51.2377795,6.8525821,,Gerresheim Krankenhaus,585,51.244792,6.8538013,1,Schwarzbachstraße,164,51.2418962,6.8591967,,Am Lehn,170,51.23975,6.8607442,,"Bus (51.2426, 6.8586)",240,51.2426273,6.8585983,,19,75,"1, 2, 3, 4, 5, 6, 733, 738",65.0,Bezirk 7,Düsseldorf,47652,0.7,8809.5,52.1,bezirk_estimated,3994,8382.6,31,65.1,295,620.1,213,447.7,77,161.6
164525,20.0,Städt. Georg-Büchner-Gymnasium,Sekundarstufen I und II,,"Düsseldorf, Gym Georg-Büchner-Gymnasium",1.0,40474,Düsseldorf,Felix-Klein-Str. 3,211.0,8994005.0,211.0,8929373.0,164525@schule.nrw.de,https://gbg-duesseldorf.lms.schulon.org/,1.0,10042.0,5111000.0,1.0,01.08.1973,EPSG:25832,343782.0,5680392.0,,51.25346,6.761367,Gymnasium,Öffentlich,Düsseldorf,Städt. Georg-Büchner-Gymnasium Sekundarstufen I und II,2118994005.0,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Gymnasium,,,53,17.7,1,7,45,16,12,35,78,"2024,2023,2022",Unfallatlas,Reeser Platz,170,51.2532819,6.7589441,,Nordpark/Aquazoo,523,51.256471,6.7555994,,Golzheimer Platz,896,51.2465904,6.7680891,,Theodor-Heuss-Brücke,454,51.2499957,6.7648087,,Johannstraße,1310,51.2543808,6.7801323,,Großmarkt,1333,51.259573,6.7778524,1,Reeser Platz,135,51.253287,6.7594445,,Theodor-Heuss-Brücke,446,51.2504188,6.7655494,3,Mahnmal,529,51.2582065,6.7619205,,9,47,"1, 2, 3, 4, 5, 6, 7",75.0,Bezirk 5,Düsseldorf,34808,0.7,8809.5,52.1,bezirk_estimated,2918,8382.6,23,65.1,216,620.1,156,447.7,56,161.6
164537,20.0,Städt. Friedrich-Rückert-Gymnasium,- Sekundarstufen I und II -,,"Düsseldorf, Gym Friedrich-Rückert-Gym",1.0,40470,Düsseldorf,Rückertstr. 6,211.0,8998310.0,211.0,8929208.0,164537@schule.nrw.de,https://www.rueckert-gymnasium.de,1.0,10042.0,5111000.0,1.0,01.08.1973,EPSG:25832,347444.0,5680986.0,,51.259789,6.81355,Gymnasium,Öffentlich,Düsseldorf,Städt. Friedrich-Rückert-Gymnasium - Sekundarstufen I und II -,2118998310.0,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,4.0,Gymnasium,,,87,29.0,0,6,81,28,18,52,75,"2024,2023,2022",Unfallatlas,Rath Mitte S,320,51.2623,6.8112951,,Düsseldorf-Rath Mitte,375,51.2611001,6.808582,,Rotdornstraße,380,51.2629357,6.8156916,,Rath Mitte S,319,51.2622866,6.8112986,2,Rotdornstraße,353,51.2628187,6.8150596,2,Am Schein,476,51.2585982,6.8069864,2,Rückertstraße,76,51.260451,6.8138358,,Wilhelm-Raabe-Straße,217,51.2578502,6.8132523,,Derfflingerstraße,309,51.2583981,6.8173874,,33,72,"1, 2, 3, 4, 5, 6",75.0,Bezirk 6,Düsseldorf,69197,0.8,10068.0,52.1,bezirk_estimated,6629,9580.1,51,74.4,490,708.7,354,511.7,128,184.7
165669,20.0,Gymnasium Hochdahl,Städt. Gymnasium,- Sekundarstufen I und II -,"Erkrath, Gym Hochdahl",1.0,40597,Düsseldorf,Hospitalstr. 45,2104.0,42770.0,2104.0,46906.0,165669@schule.nrw.de,http://www.gymnasium-hochdahl.de,1.0,11538.0,5111000.0,1.0,01.08.1973,EPSG:25832,350750.0,5670564.0,,51.167013,6.865233,Gymnasium,Öffentlich,Düsseldorf,Gymnasium Hochdahl Städt. Gymnasium - Sekundarstufen I und II -,210442770.0,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Gymnasium,,,20,6.7,0,3,17,9,6,12,76,"2024,2023,2022",Unfallatlas,Schloss Benrath,568,51.1623833,6.8686762,,Kappeler Straße,636,51.1622443,6.8602084,,Schöne Aussicht,862,51.1624049,6.8552983,,Schloss Benrath,553,51.1625952,6.8688718,2,Kappeler Straße,620,51.1622638,6.8605664,,Schöne Aussicht,859,51.1623873,6.8553744,,"Bus (51.1668, 6.8691)",272,51.1667513,6.8691124,,Wimpfener Straße,335,51.1664656,6.8605097,,Benrath Rathaus,378,51.1636227,6.8656541,,18,73,"1, 2, 3, de.05111000.forststrasse",65.0,Bezirk 10,Düsseldorf,24612,0.5,6292.5,52.1,bezirk_estimated,1474,5987.6,11,46.5,109,442.9,79,319.8,28,115.5
166443,20.0,Leonardo-da-Vinci-Gymnasium Köln-Nippes,der Stadt Köln,Sekundarstufen I und II,"Köln, Gym Leonardo-da-Vinci",3.0,50733,Köln,Blücherstr. 15-17,221.0,7166140.0,221.0,71661420.0,166443@schule.nrw.de,http://www.gymnasium-nippes.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,356443.0,5648101.0,,50.966604,6.95552,Gymnasium,Öffentlich,Köln,Leonardo-da-Vinci-Gymnasium Köln-Nippes der Stadt Köln Sekundarstufen I und II,2217166140.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Gymnasium,,,86,28.7,0,8,78,47,24,52,42,"2024,2023,2022",Unfallatlas,Florastraße,209,50.9650468,6.9538527,,Neusser Straße/Gürtel,643,50.971871,6.9517228,,Lohsestraße,861,50.9588661,6.9551438,,Florastraße,265,50.9644995,6.9537357,"12, 15",Neusser Straße/Gürtel,698,50.9723213,6.9513976,4,Lohsestraße,942,50.9581367,6.9552899,,Leipziger Platz,20,50.9665388,6.9557787,,Nordstraße,197,50.9675445,6.9531327,,Florastraße,209,50.9651157,6.9536902,,20,76,"1, 12, 147, 15, 186, 2, 3, 4, A",75.0,Nippes,Köln,117086,1.1,13677.4,50.8,bezirk_estimated,16001,13666.0,183,156.2,1266,1081.7,1056,901.5,341,291.5
166455,20.0,Rhein-Gymnasium der Stadt Köln,- Sekundarstufen I und II -,,"Köln, Gym Rhein-Gymnasium",3.0,51063,Köln,Düsseldorfer Str. 13,221.0,35533690.0,221.0,355336911.0,166455@schule.nrw.de,http://www.rhein-gymnasium.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,359722.0,5648333.0,,50.969496,7.002098,Gymnasium,Öffentlich,Köln,Rhein-Gymnasium der Stadt Köln - Sekundarstufen I und II -,22135533690.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,3.0,Gymnasium,,,73,24.3,0,5,68,30,6,44,233,"2024,2023,2022",Unfallatlas,Wiener Platz,820,50.9622207,7.0040507,,Köln-Mülheim,1494,50.9581466,7.0135261,,Bahnhof Mülheim,1508,50.9573403,7.0116611,,Keupstraße,488,50.9662324,7.0067614,,Von-Sparr-Straße,659,50.9704705,7.0113754,,Wiener Platz,873,50.9617408,7.0040488,3,Dünnwalder Straße,317,50.9688511,7.0065122,,Schützenhofstraße,406,50.9700346,7.0078274,,Keupstraße,433,50.9665703,7.0061864,,15,51,"1, 151, 152, 153, 159, 2, 3, 4, A, B, C, D",65.0,Mülheim,Köln,149870,1.2,14920.8,50.8,bezirk_estimated,22343,14908.3,255,170.3,1768,1180.0,1474,983.5,477,318.0
166467,20.0,Erzbischöfliche Liebfrauenschule Köln,Staatl.genehm.Ersatzschule d.Erzbistums,"Köln,Gym.f.Jungen u.Mädchen-Sek.I u.II-","Köln, Gym Liebfrauenschule",3.0,50931,Köln,Brucknerstr. 15,221.0,2228560.0,221.0,22285629.0,166467@schule.nrw.de,http://www.lfs-koeln.de,2.0,71110.0,5315000.0,1.0,01.08.1973,EPSG:25832,353683.0,5644559.0,,50.934078,6.917665,Gymnasium,Privat,Köln,"Erzbischöfliche Liebfrauenschule Köln Staatl.genehm.Ersatzschule d.Erzbistums Köln,Gym.f.Jungen u.Mädchen-Sek.I u.II-",2212228560.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,,Gymnasium,,,101,33.7,1,13,87,59,19,72,58,"2024,2023,2022",Unfallatlas,Piusstraße,1436,50.9457941,6.9262708,,Hans-Böckler-Platz/Bf West,1486,50.9436444,6.932466,,Köln West,1491,50.9430271,6.9335077,,Melaten,306,50.9367473,6.9165891,,Universitätsstraße,543,50.9366582,6.9242506,,Aachener Straße/Gürtel,662,50.9369858,6.909415,2,Melaten,290,50.9366564,6.9170513,A,Karl-Schwering-Platz,315,50.9312498,6.9175196,,Universitätsstraße,512,50.9365735,6.9238115,C,8,69,"1, 13, 2, 3, 4, A, B, C, D",70.0,Lindenthal,Köln,152644,0.7,8703.8,50.8,bezirk_estimated,13275,8696.5,152,99.4,1051,688.3,876,573.7,283,185.5
166479,20.0,Städt. Apostel-Gymnasium,,,"Köln, Gym Apostel-Gymnasium",3.0,50931,Köln,Biggestr. 2,221.0,4063180.0,221.0,40631828.0,166479@schule.nrw.de,http://www.apostelgymnasium.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,353555.0,5644334.0,,50.932024,6.915935,Gymnasium,Öffentlich,Köln,Städt. Apostel-Gymnasium,2214063180.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,1.0,Gymnasium,,,87,29.0,0,11,76,61,14,56,47,"2024,2023,2022",Unfallatlas,Köln Süd,1574,50.9276006,6.9372707,1,Rudolfplatz,1662,50.9359508,6.9388235,,Piusstraße,1694,50.9457941,6.9262708,,Melaten,527,50.9367473,6.9165891,,Wüllnerstraße,563,50.9316159,6.9079276,,Dürener Straße/Gürtel,650,50.9284084,6.9086543,,Karl-Schwering-Platz,139,50.9308131,6.9164424,,Theresienstraße,306,50.9297301,6.9135272,,Geibelstraße,467,50.9281866,6.9186361,,13,63,"1, 13, 2, 3, 4, A, B, C, D",60.0,Lindenthal,Köln,152644,0.7,8703.8,50.8,bezirk_estimated,13275,8696.5,152,99.4,1051,688.3,876,573.7,283,185.5
166480,20.0,Montessori-Gymnasium,Städt. Gymnasium für Jungen und Mädchen,,"Köln, Gym Montessori",3.0,50827,Köln,Rochusstr. 145,221.0,5957231.0,221.0,5957249.0,166480@schule.nrw.de,http://www.monte-koeln.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,352874.0,5647823.0,,50.963205,6.904841,Gymnasium,Öffentlich,Köln,Montessori-Gymnasium Städt. Gymnasium für Jungen und Mädchen,2215957231.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,3.0,Gymnasium,,,56,18.7,0,10,46,31,5,33,36,"2024,2023,2022",Unfallatlas,Rochusplatz,698,50.9572611,6.9016498,,Akazienweg,812,50.9608093,6.8938854,,Leyendeckerstraße,938,50.9550144,6.9080399,,Iltisstraße,566,50.9647565,6.9125422,,Margaretastraße,597,50.9685651,6.9053756,,Rochusplatz,718,50.9568851,6.9027471,2,Feltenstraße,312,50.9630552,6.9003992,,Mathilde-Herz-Weg,332,50.9611904,6.9013392,,Borsigstraße,475,50.9589359,6.9051721,,12,54,"1, 2, A, B 59, E, F",65.0,Ehrenfeld,Köln,111154,1.3,16164.2,50.8,bezirk_estimated,17952,16150.7,205,184.5,1421,1278.3,1184,1065.4,383,344.5
166492,20.0,Königin-Luise-Schule,Städt. Gymnasium für Mädchen und Jungen,,"Köln, Gym Königin-Luise",3.0,50672,Köln,Alte Wallgasse 10,221.0,3558210.0,221.0,35582110.0,166492@schule.nrw.de,http://www.koenigin-luise-schule.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,355478.0,5645104.0,,50.939429,6.942977,Gymnasium,Öffentlich,Köln,Königin-Luise-Schule Städt. Gymnasium für Mädchen und Jungen,2213558210.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Gymnasium,,,286,95.3,0,34,252,174,62,132,66,"2024,2023,2022",Unfallatlas,Magnusstraße,221,50.9402621,6.9401092,,Friesenplatz,246,50.940569,6.9399678,,Friesenstraße,247,50.9408424,6.9402534,,Friesenplatz,243,50.9405394,6.9399952,4,Rudolfplatz,419,50.9361799,6.9399481,3,Neumarkt,442,50.9363464,6.9469632,,Friesenplatz,312,50.9406849,6.9389999,A,CityTour Haltestelle 14: Friesenplatz KVB Haltestelle,326,50.9407257,6.9387972,,Auf dem Berlich,405,50.9409343,6.9482462,A,29,107,"1, 2, 3, 4, A, B",75.0,Innenstadt,Köln,126087,2.5,31085.0,50.8,bezirk_estimated,39161,31059.0,447,354.9,3100,2458.3,2583,2048.9,835,662.6
166546,20.0,Städt. Erich Kästner-Gymnasium,- Sekundarstufen I und II -,,"Köln, Gym Erich Kästner",3.0,50735,Köln,Castroper Str. 7,221.0,22139310.0,221.0,22139322.0,166546@schule.nrw.de,http://www.ekg-koeln.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,357022.0,5648845.0,,50.973434,6.963468,Gymnasium,Öffentlich,Köln,Städt. Erich Kästner-Gymnasium - Sekundarstufen I und II -,22122139310.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Gymnasium,,,74,24.7,1,9,64,28,10,39,101,"2024,2023,2022",Unfallatlas,Amsterdamer Straße/Gürtel,470,50.9709011,6.9688425,,Neusser Straße/Gürtel,841,50.971871,6.9517228,,Florastraße,1150,50.9650468,6.9538527,,Amsterdamer Straße/Gürtel,477,50.9709703,6.9690379,16,Nesselrodestraße,550,50.9770617,6.9688125,,Neusser Straße/Gürtel,853,50.972337,6.9514153,1,Friedrich-Karl-Straße,289,50.9746045,6.9597761,,Neven DuMont Haus,391,50.9739189,6.969006,,Drosselweg,437,50.9770141,6.9608769,,23,75,"1, 13, 16, 2, 3, 4, A",75.0,Nippes,Köln,117086,1.1,13677.4,50.8,bezirk_estimated,16001,13666.0,183,156.2,1266,1081.7,1056,901.5,341,291.5
166558,20.0,Städt. Gymnasium Thusneldastraße,,,"Köln, Gym Thusneldastraße",3.0,50679,Köln,Thusneldastr. 15-17,221.0,8879120.0,221.0,88791230.0,166558@schule.nrw.de,http://www.thusnelda-gymnasium.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,358154.0,5644541.0,,50.935034,6.981258,Gymnasium,Öffentlich,Köln,Städt. Gymnasium Thusneldastraße,2218879120.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,4.0,Gymnasium,,,106,35.3,1,11,94,40,18,65,135,"2024,2023,2022",Unfallatlas,Deutz Technische Hochschule,360,50.9364265,6.9858967,,Bf Deutz/Messe / LANXESS arena,500,50.9392147,6.9786389,,Deutzer Freiheit,695,50.9368063,6.9717481,,Deutz Technische Hochschule,336,50.93674,6.9852138,2,Suevenstraße,423,50.9327791,6.9763895,,Bahnhof Deutz / LANXESS arena,494,50.9391145,6.9784821,,Deutz Technische Hochschule,360,50.9365563,6.9857858,,Bf Deutz / LANXESS arena,430,50.9383749,6.9781772,"153, 196",Bf Deutz / Messe,568,50.9395589,6.9774944,,15,70,"1, 153, 196, 2, B, C, D, E",75.0,,Köln,1090473,1.0,12434,50.8,city_aggregate,135476,12423.6,1548,142.0,10723,983.3,8937,819.6,2890,265.0
166560,20.0,Priv. Erzbischöfl. Irmgardis-Gymnasium,für Jungen und Mädchen,,"Köln, Gym Irmgardis-Gymnasium",3.0,50968,Köln,Schillerstr. 98-102,221.0,373282.0,221.0,341396.0,166560@schule.nrw.de,http://www.irmgardis.de,2.0,71110.0,5315000.0,1.0,01.08.1973,EPSG:25832,357165.0,5641239.0,,50.905115,6.968486,Gymnasium,Privat,Köln,Priv. Erzbischöfl. Irmgardis-Gymnasium für Jungen und Mädchen,221373282.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,,Gymnasium,,,50,16.7,0,6,44,28,3,40,55,"2024,2023,2022",Unfallatlas,Bonner Wall,1268,50.9155932,6.9613432,,Chlodwigplatz,1841,50.92073,6.9597656,,Kartäuserhof,2267,50.9245332,6.9586306,,Bayenthalgürtel,673,50.907122,6.9775429,,Marktstraße,870,50.9119225,6.9623763,,Schönhauser Straße,1053,50.9143435,6.9718677,,Goltsteinstraße/Gürtel,183,50.904638,6.9709875,,Bonner Straße/Gürtel,253,50.9037097,6.9656394,,Cäsarstraße,324,50.9057746,6.963982,,23,73,130,60.0,Rodenkirchen,Köln,112051,0.6,7460.4,50.8,bezirk_estimated,8352,7454.2,95,85.2,661,590.0,551,491.7,178,159.0
