schulnummer,Schulform,Schulbezeichnung_1,Schulbezeichnung_2,Schulbezeichnung_3,kurzbezeichnung,Bezirksregierung,plz,ort,strasse,Telefonvorwahl,Telefon,Faxvorwahl,Fax,email,website,Rechtsform,Traegernummer,gemeindeschluessel,Schulbetriebsschluessel,Schulbetriebsdatum,EPSG,UTMRechtswert,UTMHochwert,Unnamed: 24,latitude,longitude,schulform_name,traegerschaft,bezirksregierung_name,schulname,telefon,stadt,data_source,data_retrieved,bundesland,sozialindexstufe,school_type,is_cross_grade,cross_grade_note
113906,2,EMAnuel-Schule,Städt. Evangelische Grundschule,Primarstufe,"Köln, EG EMAnuel-Schule",3,50999,Köln,Sürther Str. 201,221.0,99225960.0,221.0,992259615.0,113906@schule.nrw.de,http://www.ema-schule-koeln.de,1,10182,5315000,1,01.08.1973,EPSG:25832,359603,5637375,,50.870986,7.004623,Grundschule,Öffentlich,Köln,EMAnuel-Schule Städt. Evangelische Grundschule Primarstufe,22199225960.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Grundschule,,
113918,2,Brüder-Grimm-Schule,Städt. Gem. Grundschule,,"Köln, GG Brüder-Grimm",3,50999,Köln,Sürther Hauptstr. 149,2236.0,336630.0,2236.0,63899.0,113918@schule.nrw.de,http://www.brueder-grimm-suerth.de/,1,10182,5315000,1,01.08.1973,EPSG:25832,360226,5636782,,50.865808,7.013698,Grundschule,Öffentlich,Köln,Brüder-Grimm-Schule Städt. Gem. Grundschule,2236336630.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Grundschule,,
113920,2,Städt. Gem. Grundschule,Godorfer Hauptstr.,,"Köln, GG Godorfer Hauptstr.",3,50997,Köln,Godorfer Hauptstr. 73,2236.0,8786470.0,2236.0,87864710.0,113920@schule.nrw.de,https://www.ggs-godorfer-hauptstrasse.de/,1,10182,5315000,1,01.08.1973,EPSG:25832,357476,5634988,,50.849013,6.975343,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Godorfer Hauptstr.,22368786470.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,5.0,Grundschule,,
113943,2,Stadt Köln,Grundschulverbund Schule IM Süden,- Primarstufe -,"Köln, GG (Verb.) Schule IM Süden",3,50997,Köln,Kettelerstr. 14,2232.0,503180.0,2232.0,5031822.0,113943@schule.nrw.de,http://ggs-im-süden.de,1,10182,5315000,1,01.08.1973,EPSG:25832,354419,5636236,,50.859468,6.931449,Grundschule,Öffentlich,Köln,Stadt Köln Grundschulverbund Schule IM Süden - Primarstufe -,2232503180.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,9.0,Grundschule,,
113955,2,Grüngürtelschule,Städt. Kath. Grundschule,,"Köln, KG Grüngürtelschule",3,50996,Köln,Mainstr. 75,221.0,992259722.0,221.0,992259725.0,113955@schule.nrw.de,http://www.gruenguertelschule.de,1,10182,5315000,1,01.08.1973,EPSG:25832,359503,5638770,,50.883499,7.002666,Grundschule,Öffentlich,Köln,Grüngürtelschule Städt. Kath. Grundschule,221992259722.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Grundschule,,
114108,2,Konrad-Adenauer-Schule,Städt. Gem. Grundschule,,"Köln, GG Konrad-Adenauer",3,50765,Köln,Martinusstr. 28,221.0,71661070.0,221.0,716610718.0,114108@schule.nrw.de,https://www.ggs-martinusstr.de/,1,10182,5315000,1,01.08.1973,EPSG:25832,349410,5653166,,51.010323,6.853333,Grundschule,Öffentlich,Köln,Konrad-Adenauer-Schule Städt. Gem. Grundschule,22171661070.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Grundschule,,
114110,2,Erich-Ohser-Schule,Städt. Gem. Grundschule,- Primarstufe -,"Köln, GG Erich-Ohser-Schule",3,50767,Köln,Schulstr. 16,221.0,33730030.0,221.0,337300311.0,114110@schule.nrw.de,http://www.erich-ohser-schule.de,1,10182,5315000,1,01.08.1973,EPSG:25832,350672,5651619,,50.99675,6.871946,Grundschule,Öffentlich,Köln,Erich-Ohser-Schule Städt. Gem. Grundschule - Primarstufe -,22133730030.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Grundschule,,
114765,2,Städt. Gem. Grundschule,Adolph-Kolping-Str.,,"Köln, GG Adolph-Kolping-Straße",3,51147,Köln,Adolph-Kolping-Str. 41,2203.0,8930030.0,2203.0,89300329.0,114765@schule.nrw.de,http://www.ggs-wahn.de,1,10182,5315000,1,01.08.1973,EPSG:25832,365586,5635917,,50.859304,7.09014,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Adolph-Kolping-Str.,22038930030.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,4.0,Grundschule,,
114777,2,Friedrich-List-Schule,Städt. Gem. Grundschule,- Primarstufe -,"Köln, GG Friedrich-List-Schule",3,51149,Köln,Breitenbachstr. 2,2203.0,8959960.0,2203.0,89599615.0,114777@schule.nrw.de,http://www.ggs-friedrich-list.de/,1,10182,5315000,1,01.08.1973,EPSG:25832,363339,5640723,,50.901972,7.056435,Grundschule,Öffentlich,Köln,Friedrich-List-Schule Städt. Gem. Grundschule - Primarstufe -,22038959960.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,9.0,Grundschule,,
114789,2,Städt. Gem. Grundschule,Hauptstr.,,"Köln, GG Hauptstr.",3,51143,Köln,Hauptstr. 432,2203.0,8955110.0,2203.0,89551122.0,114789@schule.nrw.de,http://www.ggs-hauptstrasse.de,1,10182,5315000,1,01.08.1973,EPSG:25832,363288,5639084,,50.887229,7.056324,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Hauptstr.,22038955110.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,9.0,Grundschule,,
114790,2,Heideschule,Städt. Gem. Grundschule,- Primarstufe -,"Köln, GG Heideschule",3,51147,Köln,Neue Heide 25-27,2203.0,2030270.0,2203.0,20302720.0,114790@schule.nrw.de,http://www.heideschule-koeln.de,1,10182,5315000,1,01.08.1973,EPSG:25832,366267,5636110,,50.861197,7.09974,Grundschule,Öffentlich,Köln,Heideschule Städt. Gem. Grundschule - Primarstufe -,22032030270.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,7.0,Grundschule,,
114807,2,Peter Petersen Schule,Städt. Gem. Grundschule,- Primarstufe -,"Köln, GG Peter Petersen Friedensstr.",3,51147,Köln,Friedensstr. 41-45,2203.0,2022330.0,2203.0,20223355.0,114807@schule.nrw.de,https://www.ppsgrengel.de/,1,10182,5315000,1,01.08.1973,EPSG:25832,366395,5637697,,50.87549,7.100978,Grundschule,Öffentlich,Köln,Peter Petersen Schule Städt. Gem. Grundschule - Primarstufe -,22032022330.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,4.0,Grundschule,,
114819,2,Don-Bosco-Schule,Städt. Gem. Grundschule,- Primarstufe -,"Köln, GG Don-Bosco-Schule",3,51145,Köln,Humboldtstr. 81-83,2203.0,2029980.0,2203.0,20299831.0,114819@schule.nrw.de,http://www.ggs-don-bosco.de,1,10182,5315000,1,01.08.1973,EPSG:25832,364242,5639110,,50.887688,7.069869,Grundschule,Öffentlich,Köln,Don-Bosco-Schule Städt. Gem. Grundschule - Primarstufe -,22032029980.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,6.0,Grundschule,,
114820,2,Städt. Gem. Grundschule,Hohe Str.,,"Köln, GG Hohe Str.",3,51149,Köln,Hohe Str. 77-79,2203.0,8930020.0,2203.0,89300219.0,114820@schule.nrw.de,http://www.ggs-hohe-strasse-koeln.de,1,10182,5315000,1,01.08.1973,EPSG:25832,361450,5640210,,50.896911,7.029782,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Hohe Str.,22038930020.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,5.0,Grundschule,,
114832,2,Gem. Grundschule Unter Birken,der Stadt Köln,- Primarstufe -,"Köln, GG Unter Birken",3,51145,Köln,Schulstr. 23,2203.0,31418.0,2203.0,997553.0,114832@schule.nrw.de,http://www.ggs-unterbirken.de,1,10182,5315000,1,01.08.1973,EPSG:25832,364913,5639696,,50.893112,7.079187,Grundschule,Öffentlich,Köln,Gem. Grundschule Unter Birken der Stadt Köln - Primarstufe -,220331418.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,4.0,Grundschule,,
114844,2,Städt. Kath. Grundschule,Hinter der Kirche,,"Köln, KG Hinter der Kirche",3,51143,Köln,Hinter der Kirche 3-5,2203.0,8998660.0,2203.0,89986622.0,114844@schule.nrw.de,http://www.kgs-hinterderkirche.de,1,10182,5315000,1,01.08.1973,EPSG:25832,359551,5634510,,50.845225,7.004984,Grundschule,Öffentlich,Köln,Städt. Kath. Grundschule Hinter der Kirche,22038998660.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,3.0,Grundschule,,
114856,2,Städt. Gem. Grundschule,Schmittgasse,,"Köln, GG Schmittgasse",3,51143,Köln,Schmittgasse 66,2203.0,2020740.0,2203.0,20207420.0,114856@schule.nrw.de,http://www.ggs-schmittgasse.de,1,10182,5315000,1,01.08.1973,EPSG:25832,362478,5636783,,50.866357,7.04568,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Schmittgasse,22032020740.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,3.0,Grundschule,,
114868,2,Städt. Kath. Grundschule,Kupfergasse,,"Köln, KG Kupfergasse",3,51145,Köln,Kupfergasse 31,2203.0,922810.0,2203.0,9228144.0,114868@schule.nrw.de,http://www.kgs-kupfergasse.de,1,10182,5315000,1,01.08.1973,EPSG:25832,365043,5638304,,50.880631,7.081548,Grundschule,Öffentlich,Köln,Städt. Kath. Grundschule Kupfergasse,2203922810.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,7.0,Grundschule,,
114870,2,Städt. Gem. Grundschule,Konrad-Adenauer-Str.,,"Köln, GG Konrad-Adenauer-Str.",3,51149,Köln,Konrad-Adenauer-Str. 20,2203.0,8988670.0,2203.0,89886710.0,114870@schule.nrw.de,http://www.ggs-konrad-adenauer-str.de/,1,10182,5315000,1,01.08.1973,EPSG:25832,363957,5640027,,50.895862,7.065478,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Konrad-Adenauer-Str.,22038988670.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,9.0,Grundschule,,
114881,2,Städt. Gem. Grundschule,Forststr.,,"Köln, GG Forststraße",3,51107,Köln,Forststr. 20,221.0,33730050.0,221.0,337300515.0,114881@schule.nrw.de,http://www.ggs-forststrasse.de,1,10182,5315000,1,01.08.1973,EPSG:25832,365321,5642284,,50.916467,7.08403,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Forststr.,22133730050.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,4.0,Grundschule,,
150850,2,Städt. Montessori-Grundschule,- Primarstufe -,,"Düsseldorf, GG Montessori",1,40233,Düsseldorf,Lindenstr. 102,211.0,8925690.0,211.0,8925695.0,150850@schule.nrw.de,http://www.montessori-gs-lindenstrasse.de,1,10042,5111000,1,01.08.1973,EPSG:25832,346689,5677509,,51.228344,6.804226,Grundschule,Öffentlich,Düsseldorf,Städt. Montessori-Grundschule - Primarstufe -,2118925690.0,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,4.0,Grundschule,,
150861,2,Aloys-Odenthal-Schule,Städtische Gemeinschaftsgrundschule,- Primarstufe -,"Düsseldorf, GG Aloys-Odenthal-Schule",1,40625,Düsseldorf,Diepenstr. 24,211.0,8928282.0,211.0,8929559.0,150861@schule.nrw.de,http://aloys-odenthal-grundschule.de/,1,10042,5111000,1,01.08.1973,EPSG:25832,349542,5677705,,51.230865,6.844974,Grundschule,Öffentlich,Düsseldorf,Aloys-Odenthal-Schule Städtische Gemeinschaftsgrundschule - Primarstufe -,2118928282.0,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Grundschule,,
150885,2,Städt. Gem. Grundschule,Ferdinandstr.,,"Köln, GG Montessori ( Ferdinandstr. )",3,51063,Köln,Ferdinandstr. 43,221.0,47443010.0,221.0,474430118.0,150885@schule.nrw.de,http://www.grundschule-montessori.de/,1,10182,5315000,1,01.08.1973,EPSG:25832,358742,5645914,,50.947517,6.989089,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Ferdinandstr.,22147443010.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,6.0,Grundschule,,
150897,2,Rosenmaarschule,Gemeinschaftsgrundschule der Stadt Köln,- Primarstufe -,"Köln, GG Rosenmaarschule",3,51061,Köln,Am Rosenmaar 3,221.0,9388060.0,221.0,93880610.0,150897@schule.nrw.de,http://rosenmaarschule.de/,1,10182,5315000,1,01.08.1973,EPSG:25832,362341,5650897,,50.993172,7.038405,Grundschule,Öffentlich,Köln,Rosenmaarschule Gemeinschaftsgrundschule der Stadt Köln - Primarstufe -,2219388060.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Grundschule,,
150903,2,Städt. Gem. Grundschule,Gilbachstr.,,"Köln, GG Montessori ( Gilbachstr. )",3,50672,Köln,Franz-Hitze-Str. 6,221.0,27208330.0,221.0,27208339.0,150903@schule.nrw.de,http://www.montessorigilbach-koeln.de/,1,10182,5315000,1,01.08.1973,EPSG:25832,354845,5645694,,50.944572,6.933738,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Gilbachstr.,22127208330.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,1.0,Grundschule,,
183349,2,Städt. Gem. Grundschule,Riphahnstr.,,"Köln, GG Riphahnstr.",3,50769,Köln,Riphahnstr. 40a,221.0,33730040.0,221.0,337300420.0,183349@schule.nrw.de,http://www.ggs-riphahnstrasse.de/,1,10182,5315000,1,01.08.1973,EPSG:25832,352846,5654071,,51.019345,6.901911,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Riphahnstr.,22133730040.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,9.0,Grundschule,,
183635,2,Städt. Montessori-Grundschule,- Primarstufe -,,"Düsseldorf, GG Montessori Grundschule",1,40595,Düsseldorf,Emil-Barth-Str. 45,211.0,8924848.0,211.0,8924863.0,183635@schule.nrw.de,http://www.montessori-schule-duesseldorf-sued.de,1,10042,5111000,1,01.08.1973,EPSG:25832,352692,5667702,,51.141798,6.894161,Grundschule,Öffentlich,Düsseldorf,Städt. Montessori-Grundschule - Primarstufe -,2118924848.0,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,3.0,Grundschule,,
184184,2,Clarenhofschule,Städt. Gem. Grundschule,,"Köln, GG Clarenhofschule",3,50859,Köln,Schulstr. 2,2234.0,9998890.0,2234.0,9998899.0,184184@schule.nrw.de,http://www.clarenhofschule.de,1,10182,5315000,1,01.08.1973,EPSG:25832,347459,5645147,,50.93775,6.828907,Grundschule,Öffentlich,Köln,Clarenhofschule Städt. Gem. Grundschule,22349998890.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,6.0,Grundschule,,
185413,2,Städt. Gem. Grundschule,Merianstr. I,- Primarstufe -,"Köln, GG Merianstr. I",3,50765,Köln,Merianstr. 7-9,221.0,337300610.0,221.0,337300629.0,185413@schule.nrw.de,http://www.ggs-merianstr.de,1,10182,5315000,1,01.08.1975,EPSG:25832,352589,5654955,,51.027223,6.89789,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Merianstr. I - Primarstufe -,221337300610.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,9.0,Grundschule,,
185425,2,Städt. Gem. Grundschule,Soldiner Str.,,"Köln, GG Soldiner Straße",3,50767,Köln,Soldiner Str. 68,221.0,35689990.0,221.0,356899919.0,185425@schule.nrw.de,http://www.ggssoldinerstrasse.de,1,10182,5315000,1,01.08.1975,EPSG:25832,351791,5652630,,51.006125,6.887469,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Soldiner Str.,22135689990.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,6.0,Grundschule,,
186636,2,Stadt Köln,Maria-Montessori-Schule am Pistorhof,Gemeinschaftsgrundschule - Primarstufe -,"Köln, GG Maria-Montessori",3,50827,Köln,Am Pistorhof 11,221.0,2979083100.0,221.0,2979083112.0,186636@schule.nrw.de,http://www.monte-gs.de,1,10182,5315000,1,01.08.1977,EPSG:25832,353198,5648038,,50.96522,6.909364,Grundschule,Öffentlich,Köln,Stadt Köln Maria-Montessori-Schule am Pistorhof Gemeinschaftsgrundschule - Primarstufe -,2212979083100.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,5.0,Grundschule,,
187963,2,Kölner Domsingschule - Ersatzschule -,Priv. Grundschule f. Jungen u. Mädchen,des Erzbistums Köln,"Köln, KG Domsingschule",3,50931,Köln,Clarenbachstr. 5-15,221.0,9401830.0,221.0,9401839.0,187963@schule.nrw.de,https://koelner-dommusik.de/,2,71110,5315000,1,01.08.1986,EPSG:25832,353533,5644749,,50.935748,6.915455,Grundschule,Privat,Köln,Kölner Domsingschule - Ersatzschule - Priv. Grundschule f. Jungen u. Mädchen des Erzbistums Köln,2219401830.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,,Grundschule,,
189169,2,Städt. Gem. Grundschule,Zwirnerstr.,,"Köln, GG Zwirnerstraße",3,50678,Köln,Zwirnerstr. 15-17,221.0,9906760.0,221.0,99067620.0,189169@schule.nrw.de,http://www.zwirnerstrasse.de,1,10182,5315000,1,01.08.1985,EPSG:25832,356784,5643478,,50.925142,6.962191,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Zwirnerstr.,2219906760.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,3.0,Grundschule,,
190100,2,Städt. Gem. Grundschule,Irisweg,,"Köln, GG Irisweg",3,51143,Köln,Irisweg 2,2203.0,1017390.0,2203.0,10173912.0,190100@schule.nrw.de,http://www.grundschule-irisweg.de,1,10182,5315000,1,01.08.1987,EPSG:25832,363237,5637430,,50.872352,7.056218,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Irisweg,22031017390.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,5.0,Grundschule,,
190299,2,Städt. Gem. Grundschule Müngersdorf,- Primarstufe -,,"Köln, GG Müngersdorf",3,50933,Köln,Wendelinstr. 64,221.0,2225370.0,221.0,22253712.0,190299@schule.nrw.de,http://www.ggs-muengersdorf.de,1,10182,5315000,1,01.08.1988,EPSG:25832,351063,5645428,,50.941217,6.880049,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Müngersdorf - Primarstufe -,2212225370.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Grundschule,,
192260,2,Yitzhak-Rabin-Schule,Jüdische Gemeinde Düsseldorf K.d.ö.R.,- Ersatzschule -,"Düsseldorf, JG Yitzhak-Rabin-Schule",1,40476,Düsseldorf,Paul-Spiegel-Platz 1,211.0,8632320.0,211.0,86323219.0,192260@schule.nrw.de,http://www.yitzhak-rabin-schule.de,2,73799,5111000,1,01.08.1993,EPSG:25832,344942,5679206,,51.24312,6.778491,Grundschule,Privat,Düsseldorf,Yitzhak-Rabin-Schule Jüdische Gemeinde Düsseldorf K.d.ö.R. - Ersatzschule -,2118632320.0,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,,Grundschule,,
194797,2,Lauder-Morijah-Schule,Trägerverein der Jüdischen Schule,zu Köln e.V.,"Köln, JG Lauder-Morijah-Schule",3,50823,Köln,Ottostr. 85,221.0,71662402.0,221.0,71662400.0,194797@schule.nrw.de,http://lms-koeln.de/,2,79182,5315000,1,01.08.2002,EPSG:25832,354365,5647048,,50.956619,6.926368,Grundschule,Privat,Köln,Lauder-Morijah-Schule Trägerverein der Jüdischen Schule zu Köln e.V.,22171662402.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,,Grundschule,,
195250,2,Olympia-Schule,der Stadt Köln,Gemeinschaftsgrundschule Primarstufe,"Köln, GG Olympia-Schule",3,50859,Köln,Neue Sandkaul 23,221.0,98747090.0,,,195250@schule.nrw.de,http://www.olympia-schule.de,1,10182,5315000,1,01.08.2007,EPSG:25832,348125,5648091,,50.964381,6.837151,Grundschule,Öffentlich,Köln,Olympia-Schule der Stadt Köln Gemeinschaftsgrundschule Primarstufe,22198747090.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,4.0,Grundschule,,
195509,2,BilinGO Bilinguale Grundschule Köln,Ersatzschule der Primarstufe,in der Trägerschaft der BilinGO gGmbH,"Köln, GG BilinGO Bilinguale Grundschule",3,50933,Köln,Stolberger Str. 311,221.0,78873800.0,221.0,78873810.0,195509@schule.nrw.de,http://www.bilingo-grundschule.eu,2,82302,5315000,1,01.08.2007,EPSG:25832,352002,5645482,,50.941944,6.893383,Grundschule,Privat,Köln,BilinGO Bilinguale Grundschule Köln Ersatzschule der Primarstufe in der Trägerschaft der BilinGO gGmbH,22178873800.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,,Grundschule,,
195870,2,"Aktive Schule Köln, Grundschule der",Gemeinnützigen Gesellschaft ASK mbH,Staatlich genehmigte Ersatzschule,"Köln, GG Aktive Schule (ASK)",3,50829,Köln,Wasseramselweg 11,221.0,9527570.0,221.0,95275729.0,195870@schule.nrw.de,http://www.aktive-schule-koeln.de,2,81929,5315000,1,01.08.2009,EPSG:25832,350979,5646502,,50.950847,6.878415,Grundschule,Privat,Köln,"Aktive Schule Köln, Grundschule der Gemeinnützigen Gesellschaft ASK mbH Staatlich genehmigte Ersatzschule",2219527570.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,,Grundschule,,
197518,2,Städt.Gemeinschaftsgrundschule Köln-Sülz,- Primarstufe -,,"Köln, GG Mommsenstraße",3,50935,Köln,Mommsenstr. 5-11,221.0,4744600.0,221.0,47446027.0,197518@schule.nrw.de,http://www.grundschule-mommsenstrasse.de,1,10182,5315000,1,01.08.2013,EPSG:25832,353323,5642764,,50.917856,6.913267,Grundschule,Öffentlich,Köln,Städt.Gemeinschaftsgrundschule Köln-Sülz - Primarstufe -,2214744600.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,1.0,Grundschule,,
198560,2,Städt. Gem. Grundschule Köln-Nippes,- Primarstufe -,,"Köln, GG Köln-Nippes",3,50733,Köln,Kretzerstr. 5-7,221.0,93891110.0,221.0,938911129.0,198560@schule.nrw.de,http://iogs-kretzer.de,1,10182,5315000,1,01.08.2015,EPSG:25832,356999,5648239,,50.967982,6.963379,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Köln-Nippes - Primarstufe -,22193891110.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,3.0,Grundschule,,
199345,2,Gemeinschaftsgrundschule Heliosschule,-Primarstufe- Inklusive Universitäts-,schule der Stadt Köln,"Köln, GG Heliosschule",3,50935,Köln,Kaisersescher Str. 5,221.0,337708440.0,221.0,337708445.0,199345@schule.nrw.de,http://www.heliosschule.com,1,10182,5315000,1,01.08.2015,EPSG:25832,353240,5642748,,50.917691,6.912093,Grundschule,Öffentlich,Köln,Gemeinschaftsgrundschule Heliosschule -Primarstufe- Inklusive Universitäts- schule der Stadt Köln,221337708440.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,1.0,Grundschule,,
187410,17,Rudolf-Steiner-Schule,Priv. Schule eigener Art,für Jungen u. Mädchen,"Düsseldorf, FW Rudolf-Steiner-Schule",1,40625,Düsseldorf,Diepenstr. 15,211.0,232069.0,211.0,233458.0,187410@schule.nrw.de,http://www.waldorfschuleduesseldorf.de,2,73120,5111000,1,01.08.1979,EPSG:25832,349621,5677684,,51.230697,6.846114,Waldorfschule,Privat,Düsseldorf,Rudolf-Steiner-Schule Priv. Schule eigener Art für Jungen u. Mädchen,211232069.0,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,,Grundschule,True,"Waldorfschule grades 1-13, also in secondary dataset"
187604,17,Freie Waldorfschule in Köln,Private Schule eigener Art,für Jungen u. Mädchen,"Köln, FW Weichselring",3,50765,Köln,Weichselring 6-8,221.0,9703440.0,221.0,97034430.0,187604@schule.nrw.de,http://www.waldorfschule-koeln.de,2,73167,5315000,1,01.08.1980,EPSG:25832,352389,5655221,,51.029562,6.894932,Waldorfschule,Privat,Köln,Freie Waldorfschule in Köln Private Schule eigener Art für Jungen u. Mädchen,2219703440.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,,Grundschule,True,"Waldorfschule grades 1-13, also in secondary dataset"
194402,17,Michaeli Schule,Freie Waldorfschule,,"Köln, FW Michaeli Schule",3,50677,Köln,Vorgebirgswall 4-8,221.0,9235910.0,221.0,92359113.0,194402@schule.nrw.de,http://www.michaeli-schule-koeln.de,2,82466,5315000,1,01.08.2000,EPSG:25832,355500,5643076,,50.921209,6.944093,Waldorfschule,Privat,Köln,Michaeli Schule Freie Waldorfschule,2219235910.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,,Grundschule,True,"Waldorfschule grades 1-13, also in secondary dataset"
990001,,,,,,,40489,Düsseldorf,Niederrheinstraße 323,,,,,info@isdedu.de,https://www.isdedu.de,,,,,,,,,,51.2909773,6.7375021,Internationale Schule,Privat,,International School of Düsseldorf,02114440,Düsseldorf,Manual addition - not in NRW Schulministerium data,2026-02-25,Nordrhein-Westfalen,,Grundschule,True,International school spanning primary and secondary
990002,,,,,,,40237,Düsseldorf,Graf-Recke-Straße 220,,,,,secretariat@lfisv.de,https://lfisv.de,,,,,,,,,,51.2457676,6.8199731,Internationale Schule,Privat,,Lycée français international Simone Veil,02116107950,Düsseldorf,Manual addition - not in NRW Schulministerium data,2026-02-25,Nordrhein-Westfalen,,Grundschule,True,International school spanning primary and secondary
990003,,,,,,,50859,Köln,Neue Sandkaul 29,,,,,info@if-koeln.de,https://if-koeln.de,,,,,,,,,,50.9629008,6.8387925,Internationale Schule,Privat,,Internationale Friedensschule Köln (Cologne International School),0221310634219,Köln,Manual addition - not in NRW Schulministerium data,2026-02-25,Nordrhein-Westfalen,,Grundschule,True,International school spanning primary and secondary
